sid,group,nam,progressive,dwipc,dwfpc,ipc,fpc,sc_flat,sc_lep
26,0,0,True,0.5555555555555555,0.4111111111111111,0.6222222222222221,0.35555555555555557,0.5468311688311689,0.5484535544776508
27,0,1,True,0.5333333333333333,0.39999999999999997,0.6444444444444445,0.39999999999999997,0.6619333333333334,0.6605756358768408
28,0,1,True,0.5,0.5222222222222221,0.6,0.6444444444444444,0.08421818181818176,0.08415480102227084
29,0,1,False,0.5222222222222221,0.6888888888888889,0.5111111111111111,0.6222222222222222,0.2853714285714286,0.2593254762858288
30,0,1,False,0.43333333333333335,0.6,0.4444444444444445,0.6,0.2346095238095238,0.2702444956477212
31,0,1,True,0.6777777777777778,0.6888888888888889,0.7111111111111111,0.7333333333333333,0.1673333333333333,0.16800535475234243
32,0,2,False,0.7444444444444445,0.7222222222222221,0.7555555555555555,0.7333333333333333,0.1979746031746032,0.2255562803508009
33,0,2,False,0.6777777777777778,0.7999999999999998,0.7111111111111111,0.8444444444444444,0.34958730158730156,0.3716869654919974
34,0,1,True,0.7888888888888889,0.7555555555555555,0.8000000000000002,0.7777777777777777,0.3505079365079365,0.34789953464652323
35,0,1,True,0.7444444444444445,0.6111111111111112,0.7555555555555555,0.6444444444444445,0.5313333333333333,0.2790616246498598
36,0,1,False,0.7222222222222221,0.7222222222222221,0.7333333333333333,0.7333333333333333,0.15071428571428572,0.15131956397016638
37,0,2,False,0.6111111111111112,0.8666666666666666,0.6444444444444444,0.8888888888888888,0.5073444444444444,0.2583571219440785
39,0,2,False,0.7333333333333332,0.7333333333333332,0.7555555555555555,0.7555555555555555,0.5928000000000001,0.40848371049551296
41,0,2,False,0.7555555555555555,0.7666666666666666,0.7777777777777778,0.8222222222222223,0.32160634920634923,0.2169065738928753
42,0,2,False,0.5333333333333333,0.7444444444444445,0.6000000000000001,0.7555555555555555,0.36652063492063497,0.39168122906654973
43,0,3,True,0.6444444444444444,0.8444444444444443,0.6666666666666666,0.8666666666666667,0.4151363636363637,0.44260378972807446
45,0,3,False,0.6888888888888889,0.7999999999999998,0.7111111111111111,0.8444444444444444,0.4701,0.45721090623213273
46,0,2,False,0.7,0.6444444444444444,0.7333333333333333,0.7111111111111111,0.19688888888888886,0.23622402890695585
47,0,3,False,0.8333333333333333,0.7444444444444445,0.8222222222222223,0.8222222222222221,0.4532722610722611,0.4716707320145013
48,0,1,True,0.5888888888888888,0.7333333333333332,0.6222222222222222,0.7777777777777777,0.4047476190476191,0.405799388028303
49,0,2,True,0.5222222222222221,0.8444444444444443,0.6,0.8888888888888888,0.32439090909090906,0.2264910532753356
50,0,2,True,0.5555555555555556,0.5333333333333333,0.6222222222222222,0.6666666666666666,0.3199424242424243,0.3304787457912461
51,0,1,False,0.43333333333333324,0.6888888888888889,0.39999999999999997,0.6,0.13507692307692304,0.06863664790494053
52,0,1,True,0.24444444444444444,0.5777777777777777,0.3333333333333333,0.6444444444444444,0.24165274725274724,0.29886164237190105
53,0,1,False,0.5666666666666667,0.6666666666666666,0.6,0.6666666666666666,0.5372142857142858,0.5383598953231182
54,0,1,True,0.6666666666666666,0.7222222222222221,0.6666666666666666,0.7777777777777777,0.11736363636363636,0.25787959812023986
55,0,2,True,0.6222222222222222,0.6444444444444444,0.6666666666666666,0.7111111111111111,0.5604095238095239,0.5742599018914809
56,0,2,False,0.7222222222222221,0.8444444444444444,0.7555555555555555,0.7777777777777778,0.2903787878787879,0.2953938422688424
57,0,3,False,0.711111111111111,0.7222222222222221,0.7333333333333334,0.7333333333333333,0.6043333333333334,0.6245206245206244
58,0,2,True,0.4666666666666667,0.7444444444444445,0.5111111111111111,0.8222222222222221,0.4926230769230769,0.4400559613587784
59,0,2,False,0.5555555555555556,0.6,0.6,0.6666666666666666,0.3420000000000001,0.23205593348450482
60,0,3,True,0.8444444444444443,0.8222222222222222,0.8666666666666667,0.8444444444444444,0.06844444444444443,0.18429705215419498
61,0,2,True,0.5999999999999999,0.6777777777777778,0.6444444444444444,0.7555555555555555,0.4514,0.36952054239441906
62,0,3,True,0.6666666666666665,0.9555555555555555,0.7333333333333333,0.9555555555555554,0.3703365079365079,0.3440059504404447
63,0,1,True,0.5111111111111111,0.5888888888888888,0.5111111111111111,0.6222222222222222,0.41746031746031753,0.24663040503557768
64,0,2,True,0.6333333333333333,0.7555555555555555,0.6888888888888888,0.7999999999999999,0.35913492063492064,0.4234720467109181
65,0,3,True,0.45555555555555555,0.8666666666666667,0.48888888888888893,0.9111111111111111,0.5555999999999999,0.3743259803921568
66,0,2,False,0.5,0.8777777777777778,0.5555555555555557,0.8444444444444444,0.4556464646464647,0.4546007155319746
67,0,3,True,0.6222222222222222,0.7777777777777777,0.688888888888889,0.8222222222222221,0.2718675324675324,0.2580048655324189
68,0,3,True,0.6888888888888889,0.9222222222222222,0.7333333333333334,0.9333333333333332,0.5822303030303031,0.3294512956267218
69,0,2,False,0.4888888888888888,0.6666666666666665,0.5777777777777777,0.7111111111111111,0.3185575757575757,0.3103410722975941
70,0,2,False,0.6555555555555554,0.6666666666666666,0.7111111111111111,0.7333333333333334,0.09183333333333332,0.10108024691358025
71,0,0,True,0.5,0.5,0.5111111111111111,0.5111111111111111,0.4969777777777778,0.49562695225345843
72,0,2,True,0.7111111111111111,0.7333333333333332,0.6888888888888888,0.7333333333333333,0.403,0.4150898920688819
73,0,2,True,0.5111111111111111,0.7,0.5555555555555555,0.7999999999999999,0.12810000000000002,0.16524211894702628
74,0,3,True,0.7444444444444445,0.8222222222222222,0.7777777777777778,0.8666666666666666,0.18986666666666666,0.26609473241190157
75,0,3,False,0.8222222222222222,0.8444444444444444,0.7777777777777777,0.8666666666666666,0.5789474747474748,0.5936896563608892
77,0,2,False,0.45555555555555555,0.6777777777777777,0.4666666666666666,0.6888888888888888,0.5073333333333334,0.4962132003798672
78,0,3,False,0.7777777777777778,0.9333333333333331,0.7555555555555555,0.9333333333333332,0.5322606060606061,0.4543507109066158
79,0,3,False,0.6666666666666667,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.28163549783549785,0.2566335465573271
80,0,3,False,0.4666666666666667,0.8111111111111111,0.5111111111111111,0.8222222222222223,0.3087145743145744,0.28264419404125285
81,0,3,True,0.6111111111111112,0.7999999999999998,0.688888888888889,0.8444444444444444,0.43924242424242427,0.3325906553856321
82,0,1,True,0.6444444444444444,0.6444444444444444,0.7333333333333334,0.7333333333333334,0.0375,0.03765060240963856
83,0,2,False,0.5444444444444444,0.7777777777777777,0.5555555555555555,0.8222222222222223,0.40106666666666674,0.42629655007154005
84,0,1,False,0.7888888888888888,0.7888888888888888,0.7999999999999999,0.7999999999999999,0.15769523809523803,0.15832855230445583
85,0,3,True,0.6333333333333333,0.9333333333333333,0.7111111111111111,0.9555555555555556,0.6604492063492065,0.6075631256675857
86,0,1,True,0.5666666666666667,0.5777777777777777,0.6222222222222222,0.6444444444444445,0.37166666666666676,0.18885501355013543
87,0,1,False,0.7666666666666666,0.6333333333333333,0.7333333333333334,0.6444444444444444,0.348,0.17901234567901234
88,0,1,True,0.5777777777777777,0.4888888888888888,0.6,0.5777777777777777,0.4942590187590188,0.35339006081415925
89,0,2,False,0.6222222222222222,0.7333333333333332,0.6666666666666666,0.7999999999999999,0.4969,0.38307926829268296
90,0,2,False,0.6444444444444444,0.7333333333333333,0.6888888888888888,0.7777777777777778,0.2006269841269841,0.17240001799442092
91,0,1,False,0.5555555555555556,0.7222222222222221,0.5555555555555555,0.688888888888889,0.3110969696969697,0.20855025822131096
92,0,2,False,0.5111111111111111,0.6,0.5777777777777777,0.6666666666666666,0.18433477633477632,0.30951020227336024
93,0,1,True,0.6222222222222222,0.6111111111111112,0.6,0.6666666666666666,0.2959269841269841,0.3035301237085793
94,0,2,True,0.5666666666666667,0.7222222222222221,0.6222222222222222,0.7999999999999999,0.4770846153846154,0.46745730045148653
95,0,1,False,0.5444444444444445,0.6888888888888889,0.5111111111111111,0.688888888888889,0.5724000000000001,0.5538461538461537
96,0,1,True,0.6555555555555554,0.7,0.6666666666666666,0.7555555555555555,0.08599999999999997,0.044057377049180224
97,0,1,False,0.5888888888888888,0.711111111111111,0.6222222222222222,0.7555555555555555,0.1836948051948052,0.3072445833061411
98,0,0,True,0.5888888888888888,0.6,0.6222222222222222,0.6444444444444444,0.408,0.40612449799196754
99,0,2,True,0.7777777777777778,0.8333333333333334,0.7777777777777777,0.8666666666666667,0.49987777777777775,0.334069942869956
100,0,3,False,0.7444444444444445,0.9444444444444444,0.7333333333333334,0.9333333333333332,0.3975064935064935,0.2635465884135572
101,0,2,False,0.5888888888888888,0.6888888888888889,0.6,0.6444444444444445,0.5564444444444443,0.593702546748232
102,0,2,False,0.5333333333333333,0.5777777777777777,0.5555555555555555,0.6444444444444444,0.4418138528138529,0.3246775728535875
103,0,2,True,0.4222222222222222,0.6444444444444444,0.4444444444444445,0.688888888888889,0.3187111111111111,0.3041717378612918
104,0,3,False,0.8,0.6888888888888889,0.8000000000000002,0.7777777777777777,0.566523964923965,0.38359270065619255
105,0,1,True,0.6333333333333333,0.6444444444444444,0.6888888888888888,0.7111111111111111,0.0825,0.08283132530120482
106,0,2,True,0.8333333333333333,0.8555555555555555,0.8444444444444444,0.888888888888889,0.3021999999999999,0.30341365461847425
107,0,3,True,0.8999999999999999,0.8999999999999999,0.8888888888888888,0.8888888888888888,0.6093333333333334,0.607764390896921
108,0,1,True,0.6222222222222222,0.5,0.6444444444444444,0.5777777777777778,0.42165555555555556,0.2598229015041239
109,0,1,True,0.6111111111111112,0.6444444444444444,0.6666666666666666,0.6888888888888888,0.21653737373737375,0.21339093748732363
110,0,2,True,0.4111111111111111,0.7666666666666666,0.5111111111111111,0.8222222222222221,0.21454545454545457,0.16811355760142815
112,0,2,True,0.4666666666666667,0.7444444444444445,0.5333333333333333,0.8222222222222221,0.4732323232323233,0.4804484441732766
113,0,3,False,0.7666666666666666,0.7444444444444445,0.7777777777777778,0.7999999999999999,0.4891539682539683,0.421755489059922
114,0,1,True,0.5777777777777777,0.6444444444444444,0.5555555555555555,0.7333333333333334,0.41480808080808085,0.34250598225441
115,0,3,False,0.6888888888888889,0.8888888888888888,0.7333333333333333,0.9111111111111111,0.44877777777777783,0.4435192743764173
116,0,3,False,0.6,0.6777777777777778,0.6444444444444444,0.7777777777777777,0.3402555555555556,0.4672654217762914
117,0,2,True,0.6333333333333333,0.8222222222222222,0.6888888888888888,0.8666666666666667,0.27664285714285713,0.29378045074832876
118,0,2,False,0.6777777777777777,0.6,0.6888888888888888,0.6444444444444445,0.22474603174603175,0.30233987534407736
119,0,0,True,0.6111111111111112,0.5222222222222221,0.5777777777777778,0.5333333333333333,0.4181333333333332,0.4174029451137885
121,0,1,True,0.6666666666666667,0.6888888888888889,0.7111111111111111,0.7555555555555555,0.10599999999999996,0.053861788617886076
122,0,0,True,0.5444444444444444,0.5444444444444444,0.5777777777777778,0.5777777777777778,0.5394333333333334,0.5407965194109774
123,0,3,False,0.8,0.8111111111111111,0.7999999999999999,0.8222222222222223,0.35890158730158733,0.23910052910052912
124,0,2,True,0.5888888888888888,0.6777777777777778,0.6444444444444444,0.7555555555555555,0.2163888888888889,0.2146630183960503
125,0,2,True,0.6444444444444444,0.8666666666666667,0.688888888888889,0.9111111111111111,0.1571111111111111,0.23051731110759435
126,0,1,True,0.7333333333333332,0.7555555555555555,0.7777777777777777,0.7999999999999999,0.24715555555555555,0.24814814814814845
