,subNum, blockNum, trialNum, curvature, width,occludedHalf, startSide, response, RT,,,,,
,1,1,1,-45,0.80 ,1,1,1,3.620 ,,,,,
,1,1,2,15,1.20 ,1,1,0,3.610 ,,,,,
,1,1,3,30,1.20 ,2,-1,1,3.610 ,,,,,
,1,1,4,-30,0.80 ,2,-1,1,3.650 ,,,,,
,1,1,5,-15,1.00 ,2,-1,1,3.600 ,,,,,
,1,1,6,-15,1.00 ,1,1,0,3.600 ,,,,,
,1,1,7,-15,0.80 ,2,-1,1,3.590 ,,,,,
,1,1,8,-45,0.80 ,2,-1,1,3.570 ,,,,,
,1,1,9,-15,0.80 ,1,1,0,3.580 ,,,,,
,1,1,10,-45,1.00 ,1,1,1,3.610 ,,,,,
,1,1,11,0,1.00 ,1,1,0,3.590 ,,,,,
,1,1,12,0,1.20 ,1,1,0,3.600 ,,,,,
,1,1,13,-15,1.20 ,2,-1,1,3.630 ,,,,,
,1,1,14,0,0.80 ,2,-1,1,3.800 ,,,,,
,1,1,15,15,0.80 ,2,-1,1,3.670 ,,,,,
,1,1,16,-30,1.00 ,1,1,1,3.600 ,,,,,
,1,1,17,-30,0.80 ,1,1,1,3.600 ,,,,,
,1,1,18,0,0.80 ,1,1,0,3.580 ,,,,,
,1,1,19,0,1.20 ,2,-1,0,3.590 ,,,,,
,1,1,20,30,1.00 ,2,-1,0,3.610 ,,,,,
,1,1,21,0,1.00 ,2,-1,0,3.580 ,,,,,
,1,1,22,45,1.20 ,2,-1,1,4.000 ,,,,,
,1,1,23,30,1.20 ,1,1,1,3.590 ,,,,,
,1,1,24,15,0.80 ,1,1,1,3.580 ,,,,,
,1,1,25,45,1.20 ,1,1,1,3.600 ,,,,,
,1,1,26,45,0.80 ,1,1,1,3.610 ,,,,,
,1,1,27,15,1.00 ,1,1,0,3.590 ,,,,,
,1,1,28,45,1.00 ,1,1,1,3.610 ,,,,,
,1,1,29,45,0.80 ,2,-1,1,3.590 ,,,,,
,1,1,30,45,1.00 ,2,-1,1,3.870 ,,,,,
,1,1,31,-45,1.00 ,2,-1,1,3.580 ,,,,,
,1,1,32,-30,1.00 ,2,-1,1,3.580 ,,,,,
,1,1,33,-30,1.20 ,1,1,1,3.550 ,,,,,
,1,1,34,-15,1.20 ,1,1,1,3.590 ,,,,,
,1,1,35,-45,1.20 ,1,1,1,3.590 ,,,,,
,1,1,36,-30,1.20 ,2,-1,1,3.600 ,,,,,
,1,1,37,-45,1.20 ,2,-1,1,3.600 ,,,,,
,1,1,38,15,1.00 ,2,-1,0,3.740 ,,,,,
,1,1,39,30,1.00 ,1,1,0,3.570 ,,,,,
,1,1,40,30,0.80 ,2,-1,1,3.570 ,,,,,
,1,1,41,15,1.20 ,2,-1,0,3.580 ,,,,,
,1,1,42,30,0.80 ,1,1,0,3.590 ,,,,,
,1,2,1,-15,1.20 ,1,1,1,3.580 ,,,,,
,1,2,2,-45,1.00 ,2,-1,1,3.610 ,,,,,
,1,2,3,0,0.80 ,1,1,0,3.580 ,,,,,
,1,2,4,45,0.80 ,1,1,0,3.640 ,,,,,
,1,2,5,-45,0.80 ,2,-1,1,3.580 ,,,,,
,1,2,6,0,0.80 ,2,-1,0,3.460 ,,,,,
,1,2,7,-15,1.00 ,1,1,1,3.620 ,,,,,
,1,2,8,-45,0.80 ,1,1,1,3.560 ,,,,,
,1,2,9,45,1.20 ,1,1,0,3.550 ,,,,,
,1,2,10,-15,0.80 ,2,-1,1,3.600 ,,,,,
,1,2,11,-15,0.80 ,1,1,1,3.580 ,,,,,
,1,2,12,-30,0.80 ,2,-1,1,3.780 ,,,,,
,1,2,13,30,1.00 ,1,1,0,3.650 ,,,,,
,1,2,14,0,1.20 ,2,-1,0,3.650 ,,,,,
,1,2,15,45,1.20 ,2,-1,1,3.620 ,,,,,
,1,2,16,-30,1.00 ,2,-1,1,3.580 ,,,,,
,1,2,17,15,1.00 ,1,1,0,3.640 ,,,,,
,1,2,18,15,1.20 ,1,1,0,3.590 ,,,,,
,1,2,19,0,1.00 ,1,1,0,3.600 ,,,,,
,1,2,20,45,1.00 ,1,1,1,3.610 ,,,,,
,1,2,21,30,1.00 ,2,-1,1,3.590 ,,,,,
,1,2,22,45,0.80 ,2,-1,1,3.650 ,,,,,
,1,2,23,-15,1.20 ,2,-1,1,3.650 ,,,,,
,1,2,24,-45,1.00 ,1,1,1,12.800 ,,,,,
,1,2,25,-30,0.80 ,1,1,1,3.640 ,,,,,
,1,2,26,30,0.80 ,2,-1,1,3.610 ,,,,,
,1,2,27,30,1.20 ,2,-1,1,3.560 ,,,,,
,1,2,28,-45,1.20 ,2,-1,1,3.830 ,,,,,
,1,2,29,45,1.00 ,2,-1,1,3.570 ,,,,,
,1,2,30,30,0.80 ,1,1,0,3.610 ,,,,,
,1,2,31,15,1.00 ,2,-1,1,3.730 ,,,,,
,1,2,32,0,1.00 ,2,-1,0,3.610 ,,,,,
,1,2,33,30,1.20 ,1,1,0,3.530 ,,,,,
,1,2,34,15,0.80 ,1,1,0,3.570 ,,,,,
,1,2,35,-30,1.20 ,2,-1,1,3.610 ,,,,,
,1,2,36,-30,1.20 ,1,1,1,3.570 ,,,,,
,1,2,37,-15,1.00 ,2,-1,1,3.640 ,,,,,
,1,2,38,15,0.80 ,2,-1,0,3.730 ,,,,,
,1,2,39,0,1.20 ,1,1,0,5.300 ,,,,,
,1,2,40,-45,1.20 ,1,1,1,3.630 ,,,,,
,1,2,41,15,1.20 ,2,-1,0,3.580 ,,,,,
,1,2,42,-30,1.00 ,1,1,1,3.650 ,,,,,
,1,3,1,-30,1.00 ,1,1,1,3.640 ,,,,,
,1,3,2,45,1.00 ,2,-1,1,3.570 ,,,,,
,1,3,3,45,1.20 ,1,1,1,3.580 ,,,,,
,1,3,4,30,1.00 ,1,1,0,3.590 ,,,,,
,1,3,5,0,1.00 ,1,1,0,3.620 ,,,,,
,1,3,6,15,1.00 ,1,1,0,3.570 ,,,,,
,1,3,7,0,1.20 ,1,1,0,3.540 ,,,,,
,1,3,8,-45,1.20 ,2,-1,1,3.600 ,,,,,
,1,3,9,-45,1.00 ,2,-1,1,3.570 ,,,,,
,1,3,10,-45,1.20 ,1,1,1,3.580 ,,,,,
,1,3,11,0,1.20 ,2,-1,0,3.580 ,,,,,
,1,3,12,30,0.80 ,2,-1,1,3.800 ,,,,,
,1,3,13,45,1.20 ,2,-1,1,3.590 ,,,,,
,1,3,14,-15,1.00 ,1,1,1,3.550 ,,,,,
,1,3,15,0,0.80 ,2,-1,1,3.590 ,,,,,
,1,3,16,0,1.00 ,2,-1,0,3.620 ,,,,,
,1,3,17,0,0.80 ,1,1,0,3.570 ,,,,,
,1,3,18,30,1.00 ,2,-1,1,3.600 ,,,,,
,1,3,19,15,1.00 ,2,-1,0,3.580 ,,,,,
,1,3,20,-15,1.20 ,1,1,1,3.580 ,,,,,
,1,3,21,15,0.80 ,2,-1,0,3.570 ,,,,,
,1,3,22,15,0.80 ,1,1,0,3.560 ,,,,,
,1,3,23,-30,1.20 ,2,-1,1,3.560 ,,,,,
,1,3,24,45,0.80 ,1,1,0,3.560 ,,,,,
,1,3,25,45,1.00 ,1,1,1,3.880 ,,,,,
,1,3,26,-45,0.80 ,2,-1,1,3.550 ,,,,,
,1,3,27,-30,1.00 ,2,-1,1,3.580 ,,,,,
,1,3,28,30,1.20 ,2,-1,0,3.630 ,,,,,
,1,3,29,-15,1.20 ,2,-1,0,3.570 ,,,,,
,1,3,30,15,1.20 ,1,1,0,3.570 ,,,,,
,1,3,31,30,0.80 ,1,1,0,3.570 ,,,,,
,1,3,32,45,0.80 ,2,-1,1,3.570 ,,,,,
,1,3,33,-30,0.80 ,2,-1,1,3.570 ,,,,,
,1,3,34,-15,1.00 ,2,-1,1,3.580 ,,,,,
,1,3,35,-30,1.20 ,1,1,1,3.590 ,,,,,
,1,3,36,-15,0.80 ,2,-1,1,3.580 ,,,,,
,1,3,37,15,1.20 ,2,-1,0,3.570 ,,,,,
,1,3,38,-30,0.80 ,1,1,1,3.610 ,,,,,
,1,3,39,-45,1.00 ,1,1,1,3.590 ,,,,,
,1,3,40,30,1.20 ,1,1,0,3.600 ,,,,,
,1,3,41,-15,0.80 ,1,1,1,3.580 ,,,,,
,1,3,42,-45,0.80 ,1,1,1,3.550 ,,,,,
,2,1,1,0,1.00 ,2,-1,1,7.650 ,,,,,
,2,1,2,15,1.00 ,2,-1,1,4.380 ,,,,,
,2,1,3,15,1.20 ,2,-1,1,3.770 ,,,,,
,2,1,4,-45,0.80 ,2,-1,1,5.120 ,,,,,
,2,1,5,-45,1.20 ,2,-1,1,6.580 ,,,,,
,2,1,6,0,1.20 ,2,-1,0,4.870 ,,,,,
,2,1,7,30,0.80 ,2,-1,0,5.780 ,,,,,
,2,1,8,45,1.00 ,1,1,0,7.270 ,,,,,
,2,1,9,30,1.00 ,2,-1,1,6.890 ,,,,,
,2,1,10,-30,1.00 ,2,-1,1,7.100 ,,,,,
,2,1,11,15,1.20 ,1,1,0,4.100 ,,,,,
,2,1,12,15,0.80 ,1,1,0,3.710 ,,,,,
,2,1,13,45,0.80 ,1,1,0,3.800 ,,,,,
,2,1,14,-15,1.00 ,1,1,0,4.090 ,,,,,
,2,1,15,-15,1.20 ,2,-1,1,4.490 ,,,,,
,2,1,16,0,1.20 ,1,1,0,3.960 ,,,,,
,2,1,17,45,1.00 ,2,-1,0,5.910 ,,,,,
,2,1,18,30,0.80 ,1,1,0,6.240 ,,,,,
,2,1,19,-30,1.20 ,2,-1,1,3.580 ,,,,,
,2,1,20,-15,0.80 ,1,1,0,3.710 ,,,,,
,2,1,21,-45,1.00 ,2,-1,1,3.570 ,,,,,
,2,1,22,-45,1.00 ,1,1,0,3.870 ,,,,,
,2,1,23,45,0.80 ,2,-1,0,3.670 ,,,,,
,2,1,24,-15,1.20 ,1,1,1,3.930 ,,,,,
,2,1,25,30,1.20 ,1,1,0,3.710 ,,,,,
,2,1,26,15,1.00 ,1,1,0,3.690 ,,,,,
,2,1,27,-15,0.80 ,2,-1,1,3.680 ,,,,,
,2,1,28,-30,1.00 ,1,1,1,5.010 ,,,,,
,2,1,29,30,1.00 ,1,1,0,3.850 ,,,,,
,2,1,30,-45,0.80 ,1,1,1,5.310 ,,,,,
,2,1,31,30,1.20 ,2,-1,0,4.800 ,,,,,
,2,1,32,-30,0.80 ,1,1,0,3.850 ,,,,,
,2,1,33,0,1.00 ,1,1,0,3.650 ,,,,,
,2,1,34,45,1.20 ,1,1,0,3.690 ,,,,,
,2,1,35,45,1.20 ,2,-1,0,3.930 ,,,,,
,2,1,36,-45,1.20 ,1,1,1,3.670 ,,,,,
,2,1,37,0,0.80 ,1,1,0,3.640 ,,,,,
,2,1,38,-30,0.80 ,2,-1,1,3.550 ,,,,,
,2,1,39,-15,1.00 ,2,-1,1,3.680 ,,,,,
,2,1,40,0,0.80 ,2,-1,0,3.760 ,,,,,
,2,1,41,-30,1.20 ,1,1,1,3.940 ,,,,,
,2,1,42,15,0.80 ,2,-1,0,3.660 ,,,,,
,2,2,1,30,0.80 ,1,1,0,3.640 ,,,,,
,2,2,2,-45,0.80 ,1,1,1,3.830 ,,,,,
,2,2,3,30,1.20 ,2,-1,0,3.790 ,,,,,
,2,2,4,-15,1.20 ,1,1,0,4.200 ,,,,,
,2,2,5,-30,1.20 ,1,1,1,3.650 ,,,,,
,2,2,6,15,0.80 ,1,1,0,3.700 ,,,,,
,2,2,7,-45,1.00 ,2,-1,1,3.670 ,,,,,
,2,2,8,-45,1.00 ,1,1,1,3.880 ,,,,,
,2,2,9,15,1.20 ,2,-1,0,3.980 ,,,,,
,2,2,10,0,1.20 ,1,1,0,3.670 ,,,,,
,2,2,11,0,1.20 ,2,-1,0,3.650 ,,,,,
,2,2,12,-45,0.80 ,2,-1,1,3.680 ,,,,,
,2,2,13,-15,0.80 ,1,1,0,4.220 ,,,,,
,2,2,14,-30,0.80 ,1,1,1,3.660 ,,,,,
,2,2,15,0,0.80 ,2,-1,0,3.600 ,,,,,
,2,2,16,-30,1.00 ,2,-1,0,5.390 ,,,,,
,2,2,17,0,1.00 ,2,-1,0,3.590 ,,,,,
,2,2,18,45,1.20 ,2,-1,0,4.350 ,,,,,
,2,2,19,45,0.80 ,2,-1,0,4.010 ,,,,,
,2,2,20,-30,1.20 ,2,-1,1,3.770 ,,,,,
,2,2,21,15,1.00 ,1,1,0,3.700 ,,,,,
,2,2,22,0,1.00 ,1,1,0,3.710 ,,,,,
,2,2,23,-15,1.00 ,2,-1,0,5.310 ,,,,,
,2,2,24,15,1.00 ,2,-1,1,5.820 ,,,,,
,2,2,25,15,1.20 ,1,1,0,3.700 ,,,,,
,2,2,26,45,1.00 ,2,-1,0,3.660 ,,,,,
,2,2,27,30,1.20 ,1,1,0,3.580 ,,,,,
,2,2,28,15,0.80 ,2,-1,0,3.620 ,,,,,
,2,2,29,-45,1.20 ,2,-1,1,3.700 ,,,,,
,2,2,30,30,1.00 ,1,1,0,3.680 ,,,,,
,2,2,31,45,1.20 ,1,1,0,3.550 ,,,,,
,2,2,32,-15,0.80 ,2,-1,1,3.610 ,,,,,
,2,2,33,-30,1.00 ,1,1,0,4.180 ,,,,,
,2,2,34,0,0.80 ,1,1,0,3.700 ,,,,,
,2,2,35,30,1.00 ,2,-1,0,3.630 ,,,,,
,2,2,36,-15,1.20 ,2,-1,1,3.660 ,,,,,
,2,2,37,-45,1.20 ,1,1,1,3.610 ,,,,,
,2,2,38,30,0.80 ,2,-1,0,3.670 ,,,,,
,2,2,39,-15,1.00 ,1,1,0,4.680 ,,,,,
,2,2,40,45,0.80 ,1,1,0,3.650 ,,,,,
,2,2,41,-30,0.80 ,2,-1,1,3.860 ,,,,,
,2,2,42,45,1.00 ,1,1,0,3.640 ,,,,,
,2,3,1,-15,0.80 ,2,-1,1,3.600 ,,,,,
,2,3,2,15,0.80 ,2,-1,0,3.620 ,,,,,
,2,3,3,45,0.80 ,1,1,0,3.590 ,,,,,
,2,3,4,-30,1.20 ,2,-1,1,3.650 ,,,,,
,2,3,5,30,1.20 ,2,-1,0,3.600 ,,,,,
,2,3,6,-30,1.20 ,1,1,0,3.700 ,,,,,
,2,3,7,-30,0.80 ,2,-1,0,5.370 ,,,,,
,2,3,8,0,1.00 ,1,1,0,3.580 ,,,,,
,2,3,9,0,0.80 ,2,-1,0,3.580 ,,,,,
,2,3,10,15,1.00 ,1,1,0,3.590 ,,,,,
,2,3,11,-15,1.20 ,1,1,0,3.930 ,,,,,
,2,3,12,15,0.80 ,1,1,0,3.590 ,,,,,
,2,3,13,0,1.00 ,2,-1,0,3.630 ,,,,,
,2,3,14,-45,1.20 ,1,1,1,3.760 ,,,,,
,2,3,15,15,1.20 ,1,1,0,3.600 ,,,,,
,2,3,16,30,1.00 ,1,1,0,3.540 ,,,,,
,2,3,17,-45,0.80 ,1,1,0,3.740 ,,,,,
,2,3,18,0,0.80 ,1,1,0,3.600 ,,,,,
,2,3,19,-45,1.00 ,2,-1,1,3.640 ,,,,,
,2,3,20,15,1.20 ,2,-1,1,3.670 ,,,,,
,2,3,21,30,1.00 ,2,-1,1,5.350 ,,,,,
,2,3,22,-30,1.00 ,1,1,0,3.720 ,,,,,
,2,3,23,-15,1.00 ,1,1,0,3.650 ,,,,,
,2,3,24,0,1.20 ,2,-1,0,3.550 ,,,,,
,2,3,25,-45,1.00 ,1,1,0,4.580 ,,,,,
,2,3,26,-45,1.20 ,2,-1,1,3.680 ,,,,,
,2,3,27,-15,0.80 ,1,1,0,3.600 ,,,,,
,2,3,28,-15,1.00 ,2,-1,1,3.610 ,,,,,
,2,3,29,45,1.20 ,2,-1,0,4.330 ,,,,,
,2,3,30,30,1.20 ,1,1,0,3.610 ,,,,,
,2,3,31,-30,1.00 ,2,-1,1,3.640 ,,,,,
,2,3,32,45,0.80 ,2,-1,0,3.920 ,,,,,
,2,3,33,45,1.00 ,1,1,0,3.580 ,,,,,
,2,3,34,-15,1.20 ,2,-1,1,3.810 ,,,,,
,2,3,35,30,0.80 ,1,1,0,3.610 ,,,,,
,2,3,36,45,1.00 ,2,-1,0,3.520 ,,,,,
,2,3,37,30,0.80 ,2,-1,0,3.580 ,,,,,
,2,3,38,15,1.00 ,2,-1,1,3.820 ,,,,,
,2,3,39,0,1.20 ,1,1,0,3.570 ,,,,,
,2,3,40,45,1.20 ,1,1,0,3.640 ,,,,,
,2,3,41,-45,0.80 ,2,-1,1,3.640 ,,,,,
,2,3,42,-30,0.80 ,1,1,0,3.840 ,,,,,
,3,1,1,-45,1.00 ,2,-1,1,4.670 ,,,,,
,3,1,2,-15,1.20 ,2,-1,0,4.680 ,,,,,
,3,1,3,0,1.20 ,2,-1,0,4.090 ,,,,,
,3,1,4,0,1.00 ,1,1,0,4.190 ,,,,,
,3,1,5,30,1.00 ,1,1,0,4.400 ,,,,,
,3,1,6,15,0.80 ,1,1,0,4.010 ,,,,,
,3,1,7,-15,1.20 ,1,1,0,3.790 ,,,,,
,3,1,8,-45,1.20 ,1,1,0,3.780 ,,,,,
,3,1,9,0,0.80 ,2,-1,1,6.630 ,,,,,
,3,1,10,-15,0.80 ,2,-1,0,4.130 ,,,,,
,3,1,11,30,1.20 ,1,1,0,6.220 ,,,,,
,3,1,12,30,1.00 ,2,-1,1,5.530 ,,,,,
,3,1,13,-15,1.00 ,1,1,1,5.140 ,,,,,
,3,1,14,-45,0.80 ,2,-1,1,8.630 ,,,,,
,3,1,15,-45,1.20 ,2,-1,1,4.640 ,,,,,
,3,1,16,45,0.80 ,1,1,0,4.270 ,,,,,
,3,1,17,-45,1.00 ,1,1,1,5.430 ,,,,,
,3,1,18,15,0.80 ,2,-1,1,4.230 ,,,,,
,3,1,19,30,1.20 ,2,-1,1,4.570 ,,,,,
,3,1,20,-15,1.00 ,2,-1,1,9.120 ,,,,,
,3,1,21,-30,1.00 ,2,-1,1,7.040 ,,,,,
,3,1,22,15,1.20 ,2,-1,1,6.740 ,,,,,
,3,1,23,-30,1.00 ,1,1,0,4.420 ,,,,,
,3,1,24,-30,1.20 ,1,1,0,4.190 ,,,,,
,3,1,25,0,0.80 ,1,1,0,4.610 ,,,,,
,3,1,26,45,1.00 ,1,1,0,4.290 ,,,,,
,3,1,27,-30,1.20 ,2,-1,0,4.550 ,,,,,
,3,1,28,-30,0.80 ,1,1,0,4.170 ,,,,,
,3,1,29,0,1.00 ,2,-1,0,4.300 ,,,,,
,3,1,30,45,0.80 ,2,-1,0,4.490 ,,,,,
,3,1,31,-15,0.80 ,1,1,0,4.120 ,,,,,
,3,1,32,45,1.20 ,2,-1,0,5.130 ,,,,,
,3,1,33,45,1.20 ,1,1,0,4.900 ,,,,,
,3,1,34,30,0.80 ,2,-1,0,3.930 ,,,,,
,3,1,35,-45,0.80 ,1,1,0,4.050 ,,,,,
,3,1,36,15,1.20 ,1,1,0,4.380 ,,,,,
,3,1,37,45,1.00 ,2,-1,0,3.940 ,,,,,
,3,1,38,15,1.00 ,1,1,0,3.370 ,,,,,
,3,1,39,0,1.20 ,1,1,0,4.180 ,,,,,
,3,1,40,-30,0.80 ,2,-1,0,4.520 ,,,,,
,3,1,41,30,0.80 ,1,1,0,4.140 ,,,,,
,3,1,42,15,1.00 ,2,-1,0,3.900 ,,,,,
,3,2,1,-15,0.80 ,2,-1,0,4.320 ,,,,,
,3,2,2,15,1.00 ,1,1,0,4.010 ,,,,,
,3,2,3,45,1.20 ,2,-1,0,4.020 ,,,,,
,3,2,4,-45,0.80 ,2,-1,0,3.970 ,,,,,
,3,2,5,0,1.20 ,1,1,0,3.980 ,,,,,
,3,2,6,-30,1.20 ,1,1,0,4.170 ,,,,,
,3,2,7,-45,1.00 ,2,-1,1,4.320 ,,,,,
,3,2,8,-15,1.00 ,1,1,1,4.030 ,,,,,
,3,2,9,-30,1.20 ,2,-1,1,4.050 ,,,,,
,3,2,10,30,1.20 ,1,1,1,3.850 ,,,,,
,3,2,11,0,1.00 ,1,1,1,3.930 ,,,,,
,3,2,12,-30,1.00 ,1,1,1,3.790 ,,,,,
,3,2,13,15,0.80 ,2,-1,1,3.930 ,,,,,
,3,2,14,15,0.80 ,1,1,1,3.850 ,,,,,
,3,2,15,-15,1.00 ,2,-1,1,3.860 ,,,,,
,3,2,16,-30,0.80 ,2,-1,1,3.810 ,,,,,
,3,2,17,30,1.00 ,2,-1,1,4.830 ,,,,,
,3,2,18,45,0.80 ,1,1,0,4.470 ,,,,,
,3,2,19,0,1.00 ,2,-1,0,3.790 ,,,,,
,3,2,20,0,0.80 ,2,-1,0,4.000 ,,,,,
,3,2,21,-15,1.20 ,2,-1,1,3.850 ,,,,,
,3,2,22,-45,0.80 ,1,1,1,3.860 ,,,,,
,3,2,23,45,1.00 ,2,-1,0,3.760 ,,,,,
,3,2,24,-30,0.80 ,1,1,0,3.790 ,,,,,
,3,2,25,-15,1.20 ,1,1,0,4.080 ,,,,,
,3,2,26,0,1.20 ,2,-1,0,4.630 ,,,,,
,3,2,27,-45,1.20 ,1,1,0,3.780 ,,,,,
,3,2,28,30,1.00 ,1,1,0,3.940 ,,,,,
,3,2,29,30,0.80 ,1,1,0,3.720 ,,,,,
,3,2,30,15,1.20 ,2,-1,0,3.780 ,,,,,
,3,2,31,-15,0.80 ,1,1,0,3.710 ,,,,,
,3,2,32,30,1.20 ,2,-1,0,3.660 ,,,,,
,3,2,33,0,0.80 ,1,1,0,3.690 ,,,,,
,3,2,34,-30,1.00 ,2,-1,0,3.660 ,,,,,
,3,2,35,-45,1.20 ,2,-1,0,3.640 ,,,,,
,3,2,36,15,1.00 ,2,-1,0,3.830 ,,,,,
,3,2,37,45,0.80 ,2,-1,0,3.930 ,,,,,
,3,2,38,45,1.20 ,1,1,0,4.650 ,,,,,
,3,2,39,15,1.20 ,1,1,0,3.760 ,,,,,
,3,2,40,-45,1.00 ,1,1,0,3.410 ,,,,,
,3,2,41,45,1.00 ,1,1,0,3.650 ,,,,,
,3,2,42,30,0.80 ,2,-1,0,4.660 ,,,,,
,3,3,1,-15,1.20 ,2,-1,0,4.230 ,,,,,
,3,3,2,-30,1.00 ,1,1,0,3.740 ,,,,,
,3,3,3,45,0.80 ,2,-1,1,3.870 ,,,,,
,3,3,4,-45,0.80 ,2,-1,1,3.730 ,,,,,
,3,3,5,0,1.20 ,1,1,1,3.980 ,,,,,
,3,3,6,-30,1.20 ,1,1,1,3.720 ,,,,,
,3,3,7,0,1.00 ,1,1,0,3.730 ,,,,,
,3,3,8,-30,1.20 ,2,-1,1,3.740 ,,,,,
,3,3,9,30,1.00 ,1,1,1,3.900 ,,,,,
,3,3,10,-45,1.20 ,2,-1,0,3.760 ,,,,,
,3,3,11,15,1.00 ,1,1,0,3.630 ,,,,,
,3,3,12,0,1.20 ,2,-1,0,3.700 ,,,,,
,3,3,13,30,1.20 ,1,1,0,3.800 ,,,,,
,3,3,14,-15,1.00 ,1,1,0,3.650 ,,,,,
,3,3,15,30,0.80 ,1,1,0,3.620 ,,,,,
,3,3,16,-15,1.20 ,1,1,1,3.690 ,,,,,
,3,3,17,45,1.20 ,2,-1,1,3.870 ,,,,,
,3,3,18,15,0.80 ,1,1,1,3.700 ,,,,,
,3,3,19,-15,0.80 ,1,1,1,3.760 ,,,,,
,3,3,20,30,1.00 ,2,-1,1,3.650 ,,,,,
,3,3,21,-30,1.00 ,2,-1,1,3.730 ,,,,,
,3,3,22,45,1.00 ,2,-1,1,3.620 ,,,,,
,3,3,23,45,1.20 ,1,1,1,3.670 ,,,,,
,3,3,24,15,1.20 ,1,1,0,3.620 ,,,,,
,3,3,25,15,1.00 ,2,-1,0,3.650 ,,,,,
,3,3,26,-45,1.00 ,2,-1,0,3.730 ,,,,,
,3,3,27,-30,0.80 ,2,-1,1,3.700 ,,,,,
,3,3,28,-45,1.00 ,1,1,1,3.660 ,,,,,
,3,3,29,0,0.80 ,1,1,1,3.680 ,,,,,
,3,3,30,-15,0.80 ,2,-1,1,5.080 ,,,,,
,3,3,31,-45,1.20 ,1,1,1,3.910 ,,,,,
,3,3,32,45,0.80 ,1,1,1,3.590 ,,,,,
,3,3,33,30,1.20 ,2,-1,0,3.630 ,,,,,
,3,3,34,15,0.80 ,2,-1,0,3.380 ,,,,,
,3,3,35,-45,0.80 ,1,1,0,3.700 ,,,,,
,3,3,36,0,1.00 ,2,-1,0,4.310 ,,,,,
,3,3,37,45,1.00 ,1,1,1,4.190 ,,,,,
,3,3,38,15,1.20 ,2,-1,0,3.640 ,,,,,
,3,3,39,-15,1.00 ,2,-1,0,3.630 ,,,,,
,3,3,40,30,0.80 ,2,-1,0,3.620 ,,,,,
,3,3,41,0,0.80 ,2,-1,0,3.720 ,,,,,
,3,3,42,-30,0.80 ,1,1,0,3.660 ,,,,,
,4,1,1,0,1.00 ,2,-1,1,4.610 ,,,,,
,4,1,2,-30,1.00 ,1,1,0,4.080 ,,,,,
,4,1,3,30,0.80 ,2,-1,1,5.150 ,,,,,
,4,1,4,-15,0.80 ,1,1,0,4.220 ,,,,,
,4,1,5,-45,0.80 ,1,1,0,4.000 ,,,,,
,4,1,6,15,0.80 ,2,-1,1,3.990 ,,,,,
,4,1,7,15,1.00 ,1,1,1,4.510 ,,,,,
,4,1,8,0,1.20 ,1,1,0,4.100 ,,,,,
,4,1,9,30,1.00 ,2,-1,1,4.710 ,,,,,
,4,1,10,-30,0.80 ,1,1,0,6.680 ,,,,,
,4,1,11,-15,1.20 ,1,1,0,4.630 ,,,,,
,4,1,12,0,0.80 ,1,1,0,4.300 ,,,,,
,4,1,13,0,1.00 ,1,1,0,3.940 ,,,,,
,4,1,14,-15,1.20 ,2,-1,1,4.150 ,,,,,
,4,1,15,-45,0.80 ,2,-1,1,3.810 ,,,,,
,4,1,16,45,0.80 ,1,1,0,3.900 ,,,,,
,4,1,17,45,1.00 ,2,-1,0,5.900 ,,,,,
,4,1,18,-45,1.20 ,2,-1,0,3.940 ,,,,,
,4,1,19,15,1.00 ,2,-1,1,3.990 ,,,,,
,4,1,20,-45,1.00 ,1,1,0,5.370 ,,,,,
,4,1,21,45,1.00 ,1,1,0,5.220 ,,,,,
,4,1,22,30,1.00 ,1,1,0,3.820 ,,,,,
,4,1,23,0,0.80 ,2,-1,1,4.500 ,,,,,
,4,1,24,45,1.20 ,1,1,0,4.470 ,,,,,
,4,1,25,-30,1.20 ,2,-1,1,3.750 ,,,,,
,4,1,26,15,0.80 ,1,1,0,3.710 ,,,,,
,4,1,27,30,0.80 ,1,1,0,3.720 ,,,,,
,4,1,28,-15,0.80 ,2,-1,1,3.860 ,,,,,
,4,1,29,-15,1.00 ,1,1,1,3.910 ,,,,,
,4,1,30,45,1.20 ,2,-1,0,4.060 ,,,,,
,4,1,31,-15,1.00 ,2,-1,1,4.010 ,,,,,
,4,1,32,-30,1.20 ,1,1,1,4.360 ,,,,,
,4,1,33,-30,0.80 ,2,-1,1,4.240 ,,,,,
,4,1,34,-45,1.20 ,1,1,1,4.070 ,,,,,
,4,1,35,0,1.20 ,2,-1,0,3.660 ,,,,,
,4,1,36,-30,1.00 ,2,-1,1,3.710 ,,,,,
,4,1,37,15,1.20 ,2,-1,0,3.740 ,,,,,
,4,1,38,30,1.20 ,2,-1,0,4.700 ,,,,,
,4,1,39,-45,1.00 ,2,-1,1,3.410 ,,,,,
,4,1,40,15,1.20 ,1,1,0,3.450 ,,,,,
,4,1,41,45,0.80 ,2,-1,0,3.750 ,,,,,
,4,1,42,30,1.20 ,1,1,0,3.500 ,,,,,
,4,2,1,-30,1.20 ,1,1,1,3.790 ,,,,,
,4,2,2,45,1.20 ,2,-1,0,3.400 ,,,,,
,4,2,3,30,1.00 ,2,-1,0,3.620 ,,,,,
