subjID,trialNum,uniqueID,trialType,numInSequence,numCorrect,ITI,Total Trial Duration,Volume,Correct Sequence,Response Sequence,Accuracy
104,6,1,space,5,5,1.5,15.9310929,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle']",1
104,7,7,space,6,5,1.5,19.01711,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']",0.833333333
104,8,9,space,6,2,1.5,25.598684,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Circle']",0.333333333
104,9,17,space,7,5,1.5,27.9873826,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Diamond', 'Pentagon']",0.714285714
104,10,14,space,7,4,1.5,25.3359679,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Circle']",0.571428571
104,11,10,space,6,4,1.5,22.1566542,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",0.666666667
104,12,11,space,6,6,1.5,20.2336386,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",1
104,13,2,space,5,5,1.5,17.6861754,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",1
104,14,4,space,5,5,1.5,16.868769,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
104,15,8,space,6,6,1.5,17.1625506,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
104,16,12,space,6,6,1.5,21.4724304,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']",1
104,17,6,space,5,5,1.5,20.5734811,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']",1
104,18,16,space,7,5,1.5,28.6669268,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']",0.714285714
104,1,6,sound,5,5,1.5,15.2445881,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']",1
104,2,15,sound,7,7,1.5,22.0913389,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']",1
104,3,16,sound,7,5,1.5,25.3679708,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Circle', 'Circle']",0.714285714
104,4,10,sound,6,6,1.5,19.1009627,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']",1
104,5,14,sound,7,4,1.5,24.7063641,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.571428571
104,6,2,sound,5,3,1.5,21.0633412,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle']",0.6
104,7,3,sound,5,5,1.5,18.7725998,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']",1
104,8,5,sound,5,5,1.5,17.9862903,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Circle']",1
104,9,13,sound,7,7,1.5,22.5526668,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Diamond', 'Diamond']",1
104,10,12,sound,6,6,1.5,21.2930483,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Circle']",1
104,11,9,sound,6,6,1.5,18.9788609,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",1
104,12,4,sound,5,5,1.5,17.5359296,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",1
104,13,18,sound,7,3,1.5,22.6217046,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond']",0.428571429
104,14,1,sound,5,5,1.5,15.9627608,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle']",1
104,15,7,sound,6,6,1.5,20.1767719,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle']",1
104,16,11,sound,6,6,1.5,17.9902671,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",1
104,17,8,sound,6,4,1.5,19.2280228,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond']",0.666666667
104,18,17,sound,7,6,1.5,26.5536164,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.857142857
105,1,8,random,6,3,1.5,23.284502,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond']",0.5
105,2,11,random,6,5,1.5,19.538494,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",0.833333333
105,3,7,random,6,4,1.5,18.1432835,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']",0.666666667
105,4,15,random,7,1,1.5,18.9968527,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Circle']",0.142857143
105,5,4,random,5,4,1.5,21.5145196,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']",0.8
105,6,10,random,6,6,1.5,20.6398027,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon']",1
105,7,17,random,7,4,1.5,21.7967182,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.571428571
105,8,12,random,6,4,1.5,17.7145338,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",0.666666667
105,9,18,random,7,2,1.5,19.8242202,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Circle']",0.285714286
105,10,2,random,5,5,1.5,16.6696834,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",1
105,11,16,random,7,1,1.5,19.1235337,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",0.142857143
105,12,1,random,5,5,1.5,14.849141,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond']",1
105,13,13,random,7,4,1.5,19.2712468,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.571428571
105,14,9,random,6,3,1.5,17.6126985,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.5
105,15,14,random,7,4,1.5,18.7063992,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle', 'Circle']",0.571428571
105,16,6,random,5,2,1.5,15.8480286,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']","['Diamond', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",0.4
105,17,5,random,5,5,1.5,14.5580587,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']",1
105,18,3,random,5,5,1.5,18.0521618,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']",1
105,1,7,sound,6,6,1.5,20.1291298,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']",1
105,2,14,sound,7,6,1.5,19.7986132,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle', 'Circle']",0.857142857
105,3,13,sound,7,2,1.5,19.8524426,0.05,"['Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",0.285714286
105,4,6,sound,5,4,1.5,17.7773913,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon']",0.8
105,5,17,sound,7,5,1.5,20.1508315,0.05,"['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Circle']","['Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond', 'Pentagon', 'Circle']",0.714285714
105,6,12,sound,6,2,1.5,16.4526048,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",0.333333333
105,7,4,sound,5,1,1.5,14.0265533,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']",0.2
105,8,11,sound,6,6,1.5,16.6478127,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Circle']",1
105,9,16,sound,7,3,1.5,45.0867645,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond']","['Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",0.428571429
105,10,3,sound,5,5,1.5,15.5042978,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",1
105,11,18,sound,7,1,1.5,18.2861068,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",0.142857143
105,12,10,sound,6,5,1.5,17.0440474,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']",0.833333333
105,13,8,sound,6,2,1.5,16.8579111,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']",0.333333333
105,14,15,sound,7,3,1.5,19.6798908,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",0.428571429
105,15,9,sound,6,5,1.5,17.1812334,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond']",0.833333333
105,16,2,sound,5,5,1.5,14.9470285,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",1
105,17,5,sound,5,4,1.5,16.5204294,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",0.8
105,18,1,sound,5,5,1.5,15.9031981,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
105,1,18,space,7,5,1.5,19.8202034,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']",0.714285714
105,2,15,space,7,3,1.5,19.3777786,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle']",0.428571429
105,3,3,space,5,2,1.5,15.5913057,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle']",0.4
105,4,4,space,5,5,1.5,14.853169,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon']",1
105,5,12,space,6,4,1.5,19.5474287,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']",0.666666667
105,6,6,space,5,1,1.5,14.7603393,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",0.2
105,7,16,space,7,5,1.5,19.1670391,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Circle']",0.714285714
105,8,11,space,6,6,1.5,19.1006333,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Pentagon']",1
105,9,7,space,6,6,1.5,16.7461719,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle']",1
105,10,2,space,5,5,1.5,14.5361539,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
105,11,9,space,6,4,1.5,16.9183628,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond']",0.666666667
105,12,14,space,7,2,1.5,19.5802454,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Circle', 'Pentagon']",0.285714286
105,13,8,space,6,4,1.5,18.3050925,0.05,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Pentagon', 'Diamond']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon', 'Circle']",0.666666667
105,14,13,space,7,3,1.5,19.2236124,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']",0.428571429
105,15,10,space,6,3,1.5,15.9171904,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Pentagon']",0.5
105,16,5,space,5,5,1.5,14.7226997,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']",1
105,17,17,space,7,6,1.5,19.8573253,0.05,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Circle']",0.857142857
105,18,1,space,5,4,1.5,15.350842,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond']",0.8
106,1,12,space,6,6,1.5,17.7581518,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle']",1
106,2,18,space,7,5,1.5,20.6756775,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon']","['Circle', 'Diamond', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",0.714285714
106,3,2,space,5,5,1.5,20.3604146,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
106,4,16,space,7,6,1.5,24.8304506,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",0.857142857
106,5,11,space,6,6,1.5,17.6111126,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle', 'Diamond']",1
106,6,8,space,6,6,1.5,16.4889324,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond']",1
106,7,5,space,5,5,1.5,14.8308517,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']",1
106,8,4,space,5,5,1.5,17.1485216,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",1
106,9,17,space,7,7,1.5,19.7307808,0.05,"['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']",1
106,10,6,space,5,5,1.5,15.4642947,0.05,"['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Circle']",1
106,11,3,space,5,5,1.5,15.7430934,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
106,12,13,space,7,4,1.5,22.052516,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon']",0.571428571
106,13,7,space,6,2,1.5,21.1782158,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Pentagon', 'Circle']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']",0.333333333
106,14,14,space,7,7,1.5,18.8707044,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Diamond', 'Diamond', 'Pentagon']",1
106,15,15,space,7,7,1.5,17.9887655,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Pentagon']",1
106,16,1,space,5,5,1.5,15.4659759,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond']",1
106,17,9,space,6,6,1.5,22.3921044,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Diamond']",1
106,18,10,space,6,4,1.5,16.4696824,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']",0.666666667
106,1,10,sound,6,2,1.5,26.9702329,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond']",0.333333333
106,2,5,sound,5,3,1.5,18.5668099,0.05,"['Circle', 'Pentagon', 'Diamond', 'Diamond', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond']",0.6
106,3,7,sound,6,4,1.5,18.3644455,0.05,"['Circle', 'Pentagon', 'Diamond', 'Pentagon', 'Diamond', 'Pentagon']","['Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']",0.666666667
106,4,12,sound,6,4,1.5,17.3941263,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Diamond', 'Circle']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle', 'Diamond']",0.666666667
106,5,4,sound,5,5,1.5,16.7119549,0.05,"['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Diamond', 'Pentagon']",1
106,6,18,sound,7,5,1.5,20.2940343,0.05,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",0.714285714
106,7,15,sound,7,7,1.5,19.035293,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Diamond', 'Pentagon']",1
106,8,8,sound,6,5,1.5,16.4252763,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon', 'Diamond']","['Diamond', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",0.833333333
106,9,9,sound,6,2,1.5,22.038683,0.05,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",0.333333333
106,10,13,sound,7,7,1.5,17.9488322,0.05,"['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']","['Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon', 'Pentagon']",1
106,11,1,sound,5,5,1.5,19.0737516,0.05,"['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Diamond', 'Pentagon']",1
106,12,16,sound,7,6,1.5,26.6153648,0.05,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon', 'Circle']",0.857142857
106,13,11,sound,6,5,1.5,17.6920429,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon']",0.833333333
106,14,17,sound,7,1,1.5,25.0656902,0.05,"['Circle', 'Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Pentagon', 'Circle', 'Pentagon']",0.142857143
106,15,3,sound,5,5,1.5,15.9177305,0.05,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']",1
106,16,14,sound,7,7,1.5,20.4998368,0.05,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Circle', 'Diamond', 'Circle']",1
106,17,6,sound,5,5,1.5,15.185141,0.05,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']",1
