participant_id,group,AR_pre,TTS_pre,GNG_pre,GR_pre,MS_pre,PM_pre,RMS_pre,age_round,age_bin,AR_post,TTS_post,GNG_post,GR_post,MS_post,PM_post,RMS_post,AR_1,TTS_1,GNG_1,GR_1,MS_1,PM_1,RMS_1,GI_1,AR_2,TTS_2,GNG_2,GR_2,MS_2,PM_2,RMS_2,GI_2,AR_d,TTS_d,GNG_d,GR_d,MS_d,PM_d,RMS_d,GI_d,lost_track_details_pre,misplaced_items_pre,lost_concentration_pre,remembered_names_pre,felt_creative_pre,good_concentration_pre,felt_anxious_pre,in_bad_mood_pre,felt_sad_pre,felt_training_benefits_pre,rwc_ave_pre,lost_track_details_post,misplaced_items_post,lost_concentration_post,remembered_names_post,felt_creative_post,good_concentration_post,felt_anxious_post,in_bad_mood_post,felt_sad_post,felt_training_benefits_post,rwc_ave_post,lost_track_details_d,misplaced_items_d,lost_concentration_d,remembered_names_d,felt_creative_d,good_concentration_d,felt_anxious_d,in_bad_mood_d,felt_sad_d,felt_training_benefits_d,rwc_ave_d,crosswords_active_days,lumosity_active_days,active_days,exclude,est_hours
3165,lumosity,16,-383.92,-484,6,6,14,6,30,"[30,35)",16,-271.844,-361,5,7,15,5,102.5519704,92.15408226,82.80121108,91.78347384,99.44522366,111.2846825,106.3436639,96.28054536,102.5519704,102.2267512,117.8930896,88.442258,113.2855782,117.6574457,94.19503153,109.7576756,0,10.07266898,35.09187857,-3.341215835,13.84035457,6.372763233,-12.14863241,13.4771302,3,4,5,2,5,5,2,2,4,5,3.555555556,5,4,4,1,4,4,2,3,4,5,3.444444444,2,0,-1,-1,-1,-1,0,1,0,0,-0.111111111,0,53,53,0,17.47420538
3166,lumosity,21,-141.426,-406,0,6,12,6,25,"[25,30)",18,-261.277,-484,7,7,15,6,115.9254936,115.1407541,100.3935275,69.47642982,97.78409342,97.7398838,105.265139,100.4621473,107.8409364,101.2255294,81.16770745,94.14949451,110.899714,116.2361709,105.265139,104.4815808,-8.084557233,-13.91522471,-19.22582003,24.67306469,13.11562059,18.49628711,0,4.019433533,2,2,1,2,2,3,2,2,1,5,1.888888889,3,5,4,5,4,4,3,2,2,5,3.555555556,1,3,3,3,2,1,1,0,1,0,1.666666667,0,62,62,0,33.17478458
3167,crosswords,12,-357.241,-397,10,0,9,4,64,"[60,65)",10,-391.284,-420,9,6,12,5,94.29511537,106.3222809,118.8549763,112.6966251,69.256086,96.35646016,93.19005883,97.52944829,89.19647874,102.5440926,112.5164051,108.9172575,112.337974,110.2368676,107.0918368,111.5117334,-5.098636629,-3.778188296,-6.338571159,-3.779367647,43.08188796,13.88040739,13.90177798,13.98228511,2,4,4,2,3,4,1,1,2,4,2.555555556,2,5,5,2,3,4,2,2,3,4,3.111111111,0,1,1,0,0,0,1,1,1,0,0.555555556,57,5,59,1,0
3168,lumosity,20,-172.743,-344,14,7,6,6,24,"[18,25)",26,-271.677,-382,11,7,12,6,113.1947867,108.9985327,119.7222543,116.3986931,109.7384325,78.38176743,104.3762811,113.873874,130.8062337,99.21184002,107.1155076,107.0554546,109.7384325,98.83503824,104.3762811,115.3281761,17.611447,-9.786692696,-12.60674664,-9.343238529,0,20.45327081,0,1.454302073,4,3,5,3,4,4,2,2,4,4,3.444444444,4,4,4,2,4,4,3,4,4,5,3.666666667,0,1,-1,-1,0,0,1,2,0,1,0.222222222,0,48,48,0,10.01442153
3169,lumosity,13,-98.626,-383,7,4,5,7,35,"[35,40)",19,-217.51,-383,11,5,12,5,93.72148071,124.7895924,110.5611994,95.22040954,73.72117113,77.30733171,120.7016299,98.97817534,111.2780894,107.3316462,110.5611994,107.5578586,87.20385626,100.9506214,95.32549902,105.3228747,17.55660873,-17.45794624,0,12.33744903,13.48268512,23.64328969,-25.37613087,6.344699391,2,3,1,3,4,3,3,3,3,5,2.777777778,3,4,4,2,4,4,4,3,3,5,3.444444444,1,1,3,-1,0,1,1,0,0,0,0.666666667,0,53,53,0,13.97816931
3170,lumosity,3,-252.621,-413,8,6,11,5,18,"[18,25)",6,-280.738,-363,3,6,9,6,57.65929178,101.308686,97.82596954,98.00675126,96.84357409,93.83254199,91.48974509,82.92941018,70.78170575,98.56545719,113.1421427,83.33842575,96.84357409,87.19618064,104.3762811,87.78517897,13.12241397,-2.743228758,15.3161732,-14.66832551,0,-6.636361351,12.88653604,4.855768795,4,1,4,4,4,2,2,1,1,5,2.555555556,3,4,4,3,4,3,4,4,4,4,3.666666667,-1,3,0,-1,0,1,2,3,3,-1,1.111111111,0,54,54,0,10.73968917
3171,crosswords,15,-264.848,-363,10,7,12,4,42,"[40,45)",12,-176.823,-361,9,6,12,5,99.35523995,106.2454766,119.4700707,106.7766773,115.4548854,103.0284022,83.89115329,109.2250386,90.54717631,114.9168682,119.980139,103.5235123,101.9932487,103.0284022,98.00675126,108.6509271,-8.808063643,8.671391641,0.510068282,-3.253164982,-13.46163662,0,14.11559796,-0.574111444,1,1,2,5,3,3,2,2,2,3,2.333333333,2,2,2,4,3,2,2,3,3,3,2.555555556,1,1,0,-1,0,-1,0,1,1,0,0.222222222,51,0,51,0,13.22271278
3172,lumosity,12,-316.51,-458,3,7,12,7,30,"[30,35)",15,-826.795,-433,9,7,15,6,90.46157175,98.24447462,89.17493789,81.55988973,113.2855782,99.26990935,118.2550683,97.34795309,99.41601051,65.57657186,94.63307824,100.7885497,113.2855782,117.6574457,106.3436639,99.45209669,8.954438766,-32.66790276,5.458140349,19.22866001,0,18.38753636,-11.91140432,2.104143593,1,3,4,1,2,2,1,3,2,3,2.111111111,4,5,5,NA,4,3,2,2,2,3,3.375,3,2,1,NA,2,1,1,-1,0,0,1.263888889,0,58,58,0,12.56497708
3173,lumosity,13,-232.029,-400,11,7,14,5,24,"[18,25)",20,-209.09,-412,13,6,12,6,93.16378475,102.2102239,101.3985738,107.0554546,109.7384325,110.5257196,91.48974509,104.1824242,113.1947867,105.300581,98.1150798,113.3005653,96.84357409,98.83503824,104.3762811,107.9731007,20.03100192,3.090357123,-3.283493989,6.245110689,-12.89485844,-11.69068132,12.88653604,3.790676485,5,4,4,3,4,4,1,3,3,4,3.444444444,5,4,3,2,4,4,1,4,5,3,3.555555556,0,0,-1,-1,0,0,0,1,2,-1,0.111111111,0,17,17,0,4.118300139
3174,lumosity,12,-682.484,-455,0,7,13,5,43,"[40,45)",12,-277.7,-454,0,4,10,6,90.54717631,73.9848466,91.25737739,68.2495702,115.4548854,108.9985327,98.00675126,85.48470931,90.54717631,104.8644333,91.51076767,68.2495702,77.03165484,93.28275416,111.0122544,82.79341523,0,30.8795867,0.25339028,0,-38.42323052,-15.71577856,13.00550318,-2.691294089,2,3,4,4,4,4,4,4,4,4,3.666666667,3,3,3,1,4,3,4,4,5,4,3.333333333,1,0,-1,-3,0,-1,0,0,1,0,-0.333333333,0,66,66,0,13.45849528
3175,crosswords,15,-351.188,-352,10,0,12,6,23,"[18,25)",11,-123.177,-369,10,5,17,6,98.69131405,93.59797535,116.929675,103.8371949,55.25944187,98.83503824,104.3762811,91.92801365,87.14455723,115.2733628,110.9186994,103.8371949,84.26850625,135.1689656,104.3762811,111.0763391,-11.54675682,21.67538742,-6.010975652,0,29.00906438,36.33392737,0,19.14832546,3,4,3,2,3,4,2,2,3,3,2.888888889,4,4,5,1,4,4,3,4,5,4,3.777777778,1,0,2,-1,1,0,1,2,2,1,0.888888889,50,0,50,0,16.06490417
3176,lumosity,14,-193.626,-374,2,7,12,6,24,"[18,25)",14,-120.462,-420,11,6,11,5,95.97750773,106.9955144,109.3438858,80.89819664,109.7384325,98.83503824,104.3762811,101.5754345,95.97750773,116.6615742,95.71704944,107.0554546,96.84357409,93.83254199,91.48974509,99.42226445,0,9.666059873,-13.62683641,26.15725793,-12.89485844,-5.002496252,-12.88653604,-2.153170033,4,4,5,5,4,4,5,5,5,2,4.555555556,5,5,5,NA,5,5,4,4,5,4,4.75,1,1,0,NA,1,1,-1,-1,0,2,0.194444444,0,51,51,0,18.16449222
3177,lumosity,8,-303.001,-402,4,7,13,6,34,"[30,35)",6,-103.832,-420,4,6,14,4,77.03542513,99.35757747,103.1464781,84.88656428,113.2855782,105.2736597,106.3436639,97.1053493,69.93453624,121.4784229,97.80276001,84.88656428,99.44522366,111.2846825,81.62188133,90.75244022,-7.100888892,22.12084545,-5.34371806,0,-13.84035457,6.011022728,-24.72178261,-6.352909074,4,2,4,5,4,4,3,1,1,3,3.111111111,3,5,4,NA,4,4,2,3,2,5,3.375,-1,3,0,NA,0,0,-1,2,1,2,0.263888889,0,57,57,0,13.38439889
3178,crosswords,21,-483.891,-430,12,6,7,5,64,"[60,65)",17,-542.252,-440,11,6,10,5,130.743914,95.23705536,110.157115,121.3374481,112.337974,90.7021814,107.0918368,118.1544718,112.1612718,90.2374404,108.0993789,117.2859449,112.337974,100.0632989,107.0918368,112.8487574,-18.58264217,-4.999614959,-2.057736102,-4.051503196,0,9.361117485,0,-5.305714339,3,3,3,5,3,4,1,2,4,3,3.111111111,3,4,4,4,3,4,2,3,5,3,3.555555556,0,1,1,-1,0,0,1,1,1,0,0.444444444,61,0,61,0,23.76886778
3179,lumosity,10,-192.333,-442,8,5,9,5,77,"[75,80]",14,-369.063,-383,10,6,4,4,98.89313089,125.5717136,114.8084649,118.9745387,106.867779,100.553058,113.103537,121.3413483,120.2755336,113.9334924,132.668846,125.5717136,121.7499836,87.68811868,97.78019335,126.8977599,21.38240271,-11.6382212,17.86038116,6.5971749,14.88220467,-12.86493931,-15.32334367,5.556411584,4,2,3,2,3,4,5,4,4,4,3.444444444,3,2,4,4,4,4,3,4,4,5,3.555555556,-1,0,1,2,1,0,-2,0,0,1,0.111111111,0,53,53,0,26.90182764
3180,crosswords,8,-334.251,-412,7,6,5,3,32,"[30,35)",11,-252.907,-415,1,6,10,5,77.03542513,96.46448311,100.2919394,94.8813271,99.44522366,75.50610365,67.94697378,76.47152008,87.35070496,103.926949,99.29913468,74.93491032,99.44522366,90.92165997,94.19503153,86.48229842,10.31527983,7.462465879,-0.992804746,-19.94641679,0,15.41555633,26.24805775,10.01077834,3,4,5,1,2,4,2,3,3,3,3,5,5,5,1,3,4,3,2,3,2,3.444444444,2,1,0,0,1,0,1,-1,0,-1,0.444444444,68,0,68,0,9.0070025
3181,crosswords,15,-299.079,-505,9,5,8,6,23,"[18,25)",12,-288.13,-410,15,6,6,6,98.69131405,97.28161552,75.66709622,100.9495717,84.26850625,84.29950428,104.3762811,85.07457541,90.15077663,98.1511672,98.67334034,119.4285719,96.84357409,78.38176743,104.3762811,96.15360016,-8.540537415,0.869551678,23.00624412,18.47900024,12.57506784,-5.917736841,0,11.07902475,4,3,5,1,4,4,4,3,4,3,3.555555556,5,3,5,2,2,4,4,4,4,2,3.666666667,1,0,0,1,-2,0,0,1,0,-1,0.111111111,59,0,59,0,20.75953556
3182,crosswords,14,-193.626,-420,8,5,11,5,54,"[50,55)",15,-476.594,-435,5,6,4,4,98.40077352,115.7143781,107.2318786,102.449485,94.13413715,100.1330186,100.3547446,104.8531569,101.6884386,93.1148381,103.5808378,91.23424614,108.3483539,76.98819183,87.08262768,89.60726602,3.287665086,-22.59953996,-3.651040824,-11.21523891,14.21421678,-23.14482674,-13.27211693,-15.24589084,1,1,2,1,5,4,3,4,5,3,2.888888889,2,3,3,2,4,4,3,3,3,3,3,1,2,1,1,-1,0,0,-1,-2,0,0.111111111,56,0,56,0,14.18364889
3183,crosswords,17,-259.836,-415,7,5,4,4,59,"[55,60)",14,-915.879,-575,3,6,11,6,110.7236012,113.3537033,108.5060491,99.79946376,97.83682509,77.93734129,91.37593231,99.9254716,101.1541869,67.83384069,81.65514444,85.32774571,110.6589712,104.0596246,118.4512193,91.37546339,-9.56941431,-45.51986262,-26.85090462,-14.47171806,12.82214611,26.12228331,27.07528699,-8.550008206,3,2,5,3,4,4,4,3,4,3,3.555555556,3,3,5,5,4,4,4,4,5,3,4.111111111,0,1,0,2,0,0,0,1,1,0,0.555555556,42,0,42,0,10.33184806
3184,crosswords,21,-116.367,-410,23,5,7,5,21,"[18,25)",23,-66.897,-377,23,5,13,6,115.6695646,117.5535865,98.67334034,142.3407082,84.26850625,81.41064897,91.48974509,108.4274486,121.4178388,128.5332474,108.4262643,142.3407082,84.26850625,104.4136606,104.3762811,125.0630564,5.748274201,10.97966093,9.752923931,0,0,23.00301167,12.88653604,16.63560774,3,1,2,4,2,3,1,3,4,3,2.555555556,3,4,2,4,4,5,1,2,2,3,3,0,3,0,0,2,2,0,-1,-2,0,0.444444444,48,2,48,1,0
3185,crosswords,18,-252.907,-478,12,6,11,6,31,"[30,35)",15,-116.367,-377,8,6,12,4,107.9465092,103.926949,84.34319187,110.9771213,99.44522366,94.78840165,106.3436639,102.0408965,99.41601051,120.249876,111.3234607,97.62556081,99.44522366,99.26990935,81.62188133,102.3610751,-8.530498726,16.32292706,26.9802688,-13.35156045,0,4.481507701,-24.72178261,0.320178588,4,4,3,4,2,4,2,4,4,3,3.444444444,3,4,4,5,2,4,4,4,4,3,3.777777778,-1,0,1,1,0,0,2,0,0,0,0.333333333,22,0,22,0,7.379281667
3186,crosswords,10,-503.33,-402,9,4,10,5,32,"[30,35)",10,-352.548,-350,10,4,10,5,84.29277128,83.13492653,103.1464781,100.7885497,74.19763012,90.92165997,94.19503153,81.45173079,84.29277128,95.06659427,120.9236253,104.1994995,74.19763012,90.92165997,94.19503153,90.02023595,0,11.93166775,17.77714721,3.410949734,0,0,0,8.568505158,4,3,3,2,2,4,1,1,2,5,2.444444444,3,4,3,2,3,3,2,2,4,5,2.888888889,-1,1,0,0,1,-1,1,1,2,0,0.444444444,45,0,45,0,3.1308375
3187,lumosity,20,-98.626,-382,12,6,12,5,37,"[35,40)",18,-76.11,-369,13,6,13,6,114.2213067,124.7895924,110.819019,111.9529111,100.7002435,100.9506214,95.32549902,115.7940938,108.1311442,132.7004335,114.8612242,116.6863057,100.7002435,106.7178775,108.1891174,123.4903019,-6.090162529,7.910841142,4.042205136,4.733394591,0,5.767256125,12.8636184,7.696208151,3,3,2,2,2,2,2,4,4,4,2.666666667,3,3,3,4,4,4,2,4,4,5,3.444444444,0,0,1,2,2,2,0,0,0,1,0.777777778,0,37,37,0,7.522471806
3188,crosswords,22,-346.854,-383,13,5,11,6,25,"[25,30)",17,-170.2,-388,14,7,13,6,118.4537039,93.9366095,107.3193318,111.5064699,84.41604731,93.09650188,105.265139,103.7502044,105.14905,110.4770402,105.7562694,114.3954083,110.899714,103.2608009,105.265139,114.943776,-13.30465396,16.54043071,-1.563062371,2.888938381,26.4836667,10.16429898,0,11.19357155,2,4,3,5,3,2,4,2,2,3,3,3,4,4,4,3,4,4,4,2,4,3.555555556,1,0,1,-1,0,2,0,2,0,1,0.555555556,62,62,62,1,0
3189,lumosity,11,-266.321,-347,12,4,14,6,32,"[30,35)",8,-50.811,-391,7,6,11,7,87.35070496,103.1763258,122.1507528,110.9771213,74.19763012,111.2846825,106.3436639,104.1514402,77.03542513,133.3046978,106.1208962,94.8813271,99.44522366,94.78840165,118.2550683,106.270623,-10.31527983,30.128372,-16.02985663,-16.09579415,25.24759353,-16.49628082,11.91140432,2.119182829,2,3,2,1,2,2,2,2,2,3,2,4,3,3,NA,4,4,2,3,4,3,3.375,2,0,1,NA,2,2,0,1,2,0,1.375,0,28,28,0,10.1409521
3190,lumosity,9,-560.068,-379,15,6,13,6,37,"[35,40)",21,-357.241,-455,12,6,11,6,81.73711414,79.29837011,111.7479754,123.8588333,100.7002435,106.7178775,108.1891174,103.3898515,117.8501465,95.22040954,90.62371635,111.9529111,100.7002435,96.3132714,108.1891174,105.5696562,36.11303236,15.92203943,-21.12425904,-11.90592218,0,-10.40460613,0,2.179804653,4,3,4,4,4,3,5,4,5,1,4,4,4,5,2,4,3,5,5,5,3,4.111111111,0,1,1,-2,0,0,0,1,0,2,0.111111111,0,58,58,0,11.97520861
3191,lumosity,14,-387.938,-320,9,7,14,5,20,"[18,25)",18,-103.832,-340,8,6,12,4,95.97750773,89.83765297,128.4246789,100.9495717,109.7384325,110.5257196,91.48974509,107.0229656,107.5594805,119.4700707,121.5175556,98.00675126,96.84357409,98.83503824,78.38176743,105.5138018,11.58197277,29.63241778,-6.907123225,-2.942820444,-12.89485844,-11.69068132,-13.10797765,-1.509163798,2,4,3,1,NA,3,3,2,1,3,2.375,4,4,4,NA,2,4,3,2,3,3,3.25,2,0,1,NA,NA,1,0,0,2,0,0.875,0,58,58,0,11.21731389
3192,lumosity,17,-334.177,-461,8,3,9,4,58,"[55,60)",12,-307.241,-418,6,6,10,5,110.7236012,105.4303753,99.64904002,103.182058,75.79962408,95.36523281,91.37593231,94.9027392,93.86759587,108.0391004,107.7511932,96.35489549,110.6589712,99.54873885,104.3725447,105.5058289,-16.85600536,2.608725095,8.102153134,-6.827162486,34.85934712,4.183506039,12.99661235,10.60308968,4,3,5,3,4,4,3,3,NA,3,3.625,4,4,3,2,3,4,NA,3,NA,5,3.285714286,0,1,-2,-1,-1,0,NA,0,NA,2,-0.339285714,0,56,56,0,11.19682222
3193,lumosity,19,-323.534,-416,13,5,6,5,28,"[25,30)",17,-198.579,-367,11,6,7,5,110.3657318,95.88290071,97.25219249,111.5064699,84.41604731,77.37066649,92.55730046,91.43255151,105.14905,107.3193318,112.5621261,106.1821871,97.78409342,80.16451932,92.55730046,100.4509629,-5.216681796,11.43643107,15.30993364,-5.324282823,13.36804612,2.793852831,0,9.018411388,3,4,4,1,3,3,3,3,3,4,3,3,4,3,1,2,4,3,2,2,3,2.666666667,0,0,-1,0,-1,1,0,-1,-1,-1,-0.333333333,0,58,58,0,11.41027625
3194,crosswords,12,-85.28,-365,4,6,14,6,28,"[25,30)",13,-264.848,-481,10,8,15,6,89.46708886,124.5052342,113.1299232,85.11177864,97.78409342,109.5750208,105.265139,106.494998,92.92593645,100.5684995,81.86817544,103.6198926,124.0991782,116.2361709,105.265139,106.4336627,3.458847594,-23.93673471,-31.26174772,18.50811398,26.31508477,6.661150084,0,-0.061335324,1,3,1,4,3,3,2,2,1,3,2.222222222,1,NA,2,3,2,2,3,3,4,2,2.5,0,NA,1,-1,-1,-1,1,1,3,-1,0.277777778,39,0,39,0,4.998401666
3195,lumosity,26,-50.811,-346,9,7,16,6,27,"[25,30)",25,-349.53,-319,19,7,16,4,128.6872822,131.2519019,119.3733107,100.4810053,110.899714,123.5587754,105.265139,131.6797621,125.7494735,93.74634892,128.8245892,131.2519019,110.899714,123.5587754,79.51736008,124.8842501,-2.937808722,-37.50555302,9.451278505,30.77089665,0,0,-25.74777894,-6.795512027,3,4,4,1,4,2,4,4,5,4,3.444444444,1,4,2,1,3,4,5,5,5,4,3.333333333,-2,0,-2,0,-1,2,1,1,0,0,-0.111111111,0,50,50,0,10.46876611
3196,lumosity,15,-172.714,-347,9,7,3,6,27,"[25,30)",18,-583.756,-426,14,5,7,5,98.79640253,109.8174774,119.0261672,100.4810053,110.899714,67.49454832,105.265139,103.305803,107.8409364,77.83712062,94.50172544,114.3954083,84.41604731,80.16451932,92.55730046,87.03252437,9.044533837,-31.98035678,-24.52444178,13.91440297,-26.4836667,12.669971,-12.70783856,-16.27327866,3,3,2,4,5,4,2,5,5,4,3.666666667,3,4,3,2,4,4,4,4,4,3,3.555555556,0,1,1,-2,-1,0,2,-1,-1,-1,-0.111111111,0,12,12,0,2.270649444
3197,crosswords,15,-453.189,-499,2,5,11,4,53,"[50,55)",14,-536.185,-456,0,6,14,4,101.6884386,94.08624497,88.50293817,80.07019529,94.13413715,100.1330186,87.08262768,85.18421806,98.40077352,87.52668047,97.50556981,72.1837157,108.3483539,119.4061229,87.08262768,91.64662801,-3.287665086,-6.559564492,9.002631642,-7.886479595,14.21421678,19.27310429,0,6.462409952,3,3,5,1,3,2,1,2,NA,4,2.5,4,3,3,5,3,2,2,3,2,4,3,1,0,-2,4,0,0,1,1,NA,0,0.5,46,0,46,0,14.17166722
3198,crosswords,15,-193.626,-362,11,6,14,6,24,"[18,25)",15,-363.265,-329,14,7,13,6,98.69131405,106.9955144,113.4872877,107.0554546,96.84357409,110.5257196,104.3762811,110.2181563,98.69131405,91.74093115,125.6213982,116.3986931,109.7384325,104.4136606,104.3762811,113.9253956,0,-15.25458322,12.13411049,9.343238529,12.89485844,-6.112058926,0,3.70723932,3,5,5,5,2,2,2,2,3,NA,3.222222222,4,5,5,2,3,4,4,2,4,4,3.666666667,1,0,0,-3,1,2,2,0,1,NA,0.444444444,46,0,46,0,15.17274833
3199,lumosity,16,-915.49,-405,13,4,10,5,63,"[60,65)",17,-188.541,-495,11,5,12,3,108.5423519,69.75584861,116.4520534,126.1902478,87.4835949,100.0632989,107.0918368,104.1746765,112.1612718,122.4384759,96.35646016,117.2859449,99.43017473,110.2368676,79.81691234,110.1103301,3.618919923,52.68262731,-20.09559327,-8.904302918,11.94657983,10.17356867,-27.27492447,5.935653536,4,2,4,2,5,5,3,4,4,5,3.666666667,5,2,4,5,4,5,2,4,3,3,3.777777778,1,0,0,3,-1,0,-1,0,-1,-2,0.111111111,0,35,35,0,8.308164792
3200,lumosity,27,-164.087,-376,24,8,14,9,20,"[18,25)",28,-170.2,-366,16,9,11,7,134.6326218,110.162347,108.7426226,149.5634309,122.8533768,110.5257196,141.4561167,151.5106565,137.5164438,109.6281704,112.1708208,122.0838055,136.400055,93.83254199,116.828507,133.8132934,2.883822034,-0.534176602,3.428198203,-27.47962543,13.54667819,-16.69317757,-24.62760966,-17.69736313,3,3,4,2,5,4,NA,2,4,5,3.375,4,5,5,NA,4,5,5,5,5,4,4.75,1,2,1,NA,-1,1,NA,3,1,-1,1.375,0,58,58,0,11.02805847
3201,lumosity,23,-327.397,-360,20,8,15,8,34,"[30,35)",18,-139.313,-443,12,6,13,5,123.0592707,97.12160627,118.0125848,136.8685204,127.8178215,117.6574457,130.0654638,141.0993747,107.9465092,117.3688836,92.38744025,110.9771213,99.44522366,105.2736597,94.19503153,107.2106317,-15.11276151,20.24727735,-25.62514458,-25.89139915,-28.37259789,-12.38378596,-35.87043223,-33.88874299,4,4,3,3,4,4,4,4,5,3,3.888888889,4,4,4,2,4,4,4,3,5,3,3.777777778,0,0,1,-1,0,0,0,-1,0,0,-0.111111111,0,48,48,0,16.41659653
3202,crosswords,14,-186.398,-323,2,8,14,5,26,"[25,30)",18,-574.586,-477,6,7,15,7,95.83748326,108.6031012,127.2012635,78.52952225,124.0991782,109.5750208,92.55730046,109.8176116,107.8409364,78.59023612,83.0793751,91.31947959,110.899714,116.2361709,117.9069261,101.4967685,12.00345311,-30.01286508,-44.12188843,12.78995734,-13.19946418,6.661150084,25.34962563,-8.320843112,1,4,2,4,3,2,2,3,2,5,2.555555556,4,4,4,4,4,4,1,2,1,4,3.111111111,3,0,2,0,1,2,-1,-1,-1,-1,0.555555556,47,0,47,0,17.30746417
3203,crosswords,9,-427.939,-357,1,6,9,6,34,"[30,35)",8,-84.028,-376,4,6,10,6,80.58942473,88.86968307,119.0128198,74.93491032,99.44522366,87.01426107,106.3436639,88.20100752,77.03542513,127.8178215,111.7551511,84.88656428,99.44522366,90.92165997,106.3436639,99.64595868,-3.553999591,38.94813847,-7.257668735,9.951653964,0,3.907398904,0,11.44495116,4,4,5,NA,5,5,1,4,4,5,4,5,4,5,2,5,5,1,4,4,4,3.888888889,1,0,0,NA,0,0,0,0,0,-1,-0.111111111,4,0,4,0,0.78334
3204,lumosity,23,-223.123,-433,12,6,13,6,41,"[40,45)",25,-394.809,-466,17,8,14,8,124.0697107,110.9420482,95.41778818,113.8123446,101.9932487,108.9985327,111.0122544,117.7878507,130.8062337,94.04624304,88.41710179,132.2740572,129.5850182,115.5465008,135.7544408,133.268654,6.736522987,-16.89580516,-7.000686391,18.46171258,27.59176943,6.547968122,24.74218633,15.48080328,4,5,4,5,4,4,4,3,4,4,4.111111111,4,5,4,5,4,5,2,3,5,5,4.111111111,0,0,0,0,0,1,-2,0,1,1,0,0,56,56,0,15.99756236
3205,lumosity,17,-719.892,-450,11,5,9,4,59,"[55,60)",15,-427.939,-406,13,4,11,4,110.7236012,77.93734129,101.6073127,112.912405,97.83682509,95.36523281,91.37593231,96.63308122,104.2158553,97.83682509,111.6505624,120.6798809,86.03924577,104.0596246,91.37593231,104.2405674,-6.507745942,19.8994838,10.04324969,7.767475964,-11.79757932,8.694391785,0,7.607486213,4,4,5,2,4,3,3,2,3,4,3.333333333,4,4,5,1,3,5,4,2,3,4,3.444444444,0,0,0,-1,-1,2,1,0,0,0,0.111111111,0,12,12,0,2.341155833
3206,lumosity,10,-227.897,-389,4,7,15,4,22,"[18,25)",13,-677.392,-350,2,6,17,6,84.14383656,102.5729027,104.8267063,86.07785316,109.7384325,117.2726016,78.38176743,95.31929798,93.16378475,70.02967147,117.4474994,80.89819664,96.84357409,135.1689656,104.3762811,99.53412452,9.019948182,-32.5432312,12.62079306,-5.179656516,-12.89485844,17.89636398,25.99451369,4.214826538,2,4,2,5,4,4,4,5,5,3,3.888888889,3,4,4,3,5,4,2,2,2,5,3.222222222,1,0,2,-2,1,0,-2,-3,-3,2,-0.666666667,0,52,52,0,13.36571069
3207,crosswords,16,-155.402,-375,8,8,13,6,21,"[18,25)",20,-157.142,-408,13,7,14,5,101.5785035,111.9974442,109.1059355,98.00675126,122.8533768,104.4136606,104.3762811,114.2673083,113.1947867,111.6554046,99.31939601,113.3005653,109.7384325,110.5257196,91.48974509,113.3175576,11.61628316,-0.342039594,-9.786539496,15.29381401,-13.11494431,6.112058926,-12.88653604,-0.94975072,3,4,4,3,3,4,2,4,2,4,3.222222222,4,5,5,3,4,5,4,4,3,4,4.111111111,1,1,1,0,1,1,2,0,1,0,0.888888889,65,0,65,0,15.35384833
3208,crosswords,17,-494.911,-491,10,6,12,5,26,"[25,30)",14,-397.212,-420,6,5,15,6,105.14905,82.91313008,79.845629,103.6198926,97.78409342,97.7398838,92.55730046,89.03592082,95.83748326,89.88265375,95.97362295,91.31947959,84.41604731,116.2361709,105.265139,94.18204541,-9.311566721,6.969523668,16.12799395,-12.30041304,-13.36804612,18.49628711,12.70783856,5.14612459,1,3,5,2,2,3,4,4,2,3,2.888888889,4,5,5,NA,4,4,3,4,5,4,4.25,3,2,0,NA,2,1,-1,0,3,1,1.361111111,50,0,50,0,10.84439917
3209,lumosity,11,-290.774,-406,8,3,14,4,30,"[30,35)",8,-217.51,-361,0,6,16,5,87.35070496,100.8470208,101.9025756,97.62556081,61.79703359,111.2846825,81.62188133,84.30932117,77.03542513,107.8459177,117.8930896,68.22759489,99.44522366,125.8023699,94.19503153,97.38957909,-10.31527983,6.998896933,15.99051404,-29.39796592,37.64819007,14.5176874,12.5731502,13.08025791,4,2,4,2,5,4,4,5,5,3,3.888888889,4,3,5,2,4,4,4,3,5,3,3.777777778,0,1,1,0,-1,0,0,-2,0,0,-0.111111111,0,40,40,0,9.027048194
3210,crosswords,16,-315.17,-411,7,7,10,7,20,"[18,25)",14,-352.548,-372,6,7,10,6,101.5785035,96.14430212,98.38548411,95.15443402,109.7384325,89.97238345,116.828507,102.0484189,95.97750773,93.08423268,109.760548,92.2774394,109.7384325,89.97238345,104.3762811,98.69785109,-5.600995767,-3.060069433,11.37506393,-2.876994623,0,0,-12.45222589,-3.35056777,NA,4,2,2,3,4,3,4,3,3,3.125,4,3,2,4,3,3,4,3,3,3,3.222222222,NA,-1,0,2,0,-1,1,-1,0,0,0.097222222,1,0,1,0,0.42346
