subNum, blockNum, trialNum, curvature, width,occludedHalf, startSide, response, RT,,,,,
1,1,1,-15,1.20 ,1,1,0,5.990 ,,,,,
1,1,2,30,0.80 ,1,1,1,4.520 ,,,,,
1,1,3,15,0.80 ,1,1,0,4.620 ,,,,,
1,1,4,45,0.80 ,2,-1,1,4.240 ,,,,,
1,1,5,-45,0.80 ,1,1,0,4.300 ,,,,,
1,1,6,0,1.20 ,2,-1,0,3.740 ,,,,,
1,1,7,45,1.00 ,2,-1,1,4.250 ,,,,,
1,1,8,-30,0.80 ,1,1,0,4.590 ,,,,,
1,1,9,-15,0.80 ,1,1,1,4.880 ,,,,,
1,1,10,-45,0.80 ,2,-1,1,4.780 ,,,,,
1,1,11,15,0.80 ,2,-1,1,4.160 ,,,,,
1,1,12,15,1.20 ,2,-1,1,5.180 ,,,,,
1,1,13,0,1.00 ,2,-1,1,4.370 ,,,,,
1,1,14,-15,1.20 ,2,-1,1,4.550 ,,,,,
1,1,15,0,0.80 ,2,-1,0,4.430 ,,,,,
1,1,16,-30,1.00 ,2,-1,0,5.480 ,,,,,
1,1,17,45,1.00 ,1,1,1,3.660 ,,,,,
1,1,18,30,1.00 ,2,-1,1,4.110 ,,,,,
1,1,19,30,1.00 ,1,1,1,3.750 ,,,,,
1,1,20,45,1.20 ,1,1,0,3.950 ,,,,,
1,1,21,-45,1.00 ,1,1,0,4.330 ,,,,,
1,1,22,-15,1.00 ,1,1,1,5.500 ,,,,,
1,1,23,15,1.00 ,2,-1,1,3.620 ,,,,,
1,1,24,-15,1.00 ,2,-1,1,5.030 ,,,,,
1,1,25,30,1.20 ,1,1,1,3.600 ,,,,,
1,1,26,0,1.20 ,1,1,1,4.380 ,,,,,
1,1,27,30,0.80 ,2,-1,1,3.770 ,,,,,
1,1,28,15,1.00 ,1,1,1,4.040 ,,,,,
1,1,29,-30,1.00 ,1,1,1,3.990 ,,,,,
1,1,30,45,1.20 ,2,-1,1,3.640 ,,,,,
1,1,31,-15,0.80 ,2,-1,0,5.140 ,,,,,
1,1,32,-45,1.00 ,2,-1,1,16.200 ,,,,,
1,1,33,-30,1.20 ,2,-1,1,4.140 ,,,,,
1,1,34,0,1.00 ,1,1,0,4.140 ,,,,,
1,1,35,15,1.20 ,1,1,1,6.250 ,,,,,
1,1,36,-45,1.20 ,1,1,1,4.130 ,,,,,
1,1,37,30,1.20 ,2,-1,1,4.750 ,,,,,
1,1,38,-45,1.20 ,2,-1,1,4.120 ,,,,,
1,1,39,0,0.80 ,1,1,0,5.100 ,,,,,
1,1,40,-30,0.80 ,2,-1,1,4.190 ,,,,,
1,1,41,-30,1.20 ,1,1,1,4.130 ,,,,,
1,1,42,45,0.80 ,1,1,1,4.270 ,,,,,
1,2,1,0,0.80 ,1,1,0,4.800 ,,,,,
1,2,2,0,0.80 ,2,-1,0,4.280 ,,,,,
1,2,3,-30,0.80 ,1,1,0,4.970 ,,,,,
1,2,4,45,1.00 ,2,-1,1,4.130 ,,,,,
1,2,5,15,1.20 ,1,1,1,4.710 ,,,,,
1,2,6,15,1.00 ,1,1,0,4.470 ,,,,,
1,2,7,30,1.20 ,2,-1,0,3.970 ,,,,,
1,2,8,15,1.20 ,2,-1,1,5.290 ,,,,,
1,2,9,-15,0.80 ,2,-1,1,5.980 ,,,,,
1,2,10,45,1.00 ,1,1,1,4.290 ,,,,,
1,2,11,-45,1.00 ,1,1,0,4.640 ,,,,,
1,2,12,-30,1.00 ,1,1,0,4.800 ,,,,,
1,2,13,15,1.00 ,2,-1,1,3.590 ,,,,,
1,2,14,30,0.80 ,1,1,1,4.180 ,,,,,
1,2,15,30,1.00 ,1,1,0,4.300 ,,,,,
1,2,16,-30,1.00 ,2,-1,1,3.780 ,,,,,
1,2,17,-45,0.80 ,1,1,1,4.120 ,,,,,
1,2,18,-45,1.20 ,1,1,0,4.020 ,,,,,
1,2,19,30,0.80 ,2,-1,1,3.700 ,,,,,
1,2,20,-15,1.20 ,2,-1,1,3.450 ,,,,,
1,2,21,45,1.20 ,1,1,0,3.770 ,,,,,
1,2,22,-15,0.80 ,1,1,0,4.530 ,,,,,
1,2,23,-30,1.20 ,2,-1,1,3.960 ,,,,,
1,2,24,0,1.20 ,2,-1,1,4.100 ,,,,,
1,2,25,0,1.00 ,2,-1,1,3.700 ,,,,,
1,2,26,-15,1.00 ,1,1,0,3.680 ,,,,,
1,2,27,-15,1.00 ,2,-1,1,3.490 ,,,,,
1,2,28,30,1.20 ,1,1,0,4.880 ,,,,,
1,2,29,0,1.20 ,1,1,0,4.260 ,,,,,
1,2,30,45,0.80 ,2,-1,1,4.000 ,,,,,
1,2,31,15,0.80 ,1,1,1,4.140 ,,,,,
1,2,32,-30,0.80 ,2,-1,1,3.610 ,,,,,
1,2,33,-45,0.80 ,2,-1,1,3.500 ,,,,,
1,2,34,30,1.00 ,2,-1,1,3.670 ,,,,,
1,2,35,-30,1.20 ,1,1,1,4.020 ,,,,,
1,2,36,-45,1.00 ,2,-1,1,3.650 ,,,,,
1,2,37,45,0.80 ,1,1,1,4.600 ,,,,,
1,2,38,45,1.20 ,2,-1,0,3.630 ,,,,,
1,2,39,-15,1.20 ,1,1,0,4.140 ,,,,,
1,2,40,15,0.80 ,2,-1,1,3.580 ,,,,,
1,2,41,-45,1.20 ,2,-1,1,4.400 ,,,,,
1,2,42,0,1.00 ,1,1,1,4.620 ,,,,,
1,3,1,-15,1.00 ,1,1,0,4.180 ,,,,,
1,3,2,-15,1.20 ,2,-1,0,3.780 ,,,,,
1,3,3,0,0.80 ,1,1,0,3.920 ,,,,,
1,3,4,-15,1.20 ,1,1,0,3.970 ,,,,,
1,3,5,30,1.00 ,2,-1,1,4.440 ,,,,,
1,3,6,-15,0.80 ,1,1,1,3.590 ,,,,,
1,3,7,15,0.80 ,2,-1,1,3.360 ,,,,,
1,3,8,45,1.00 ,1,1,0,3.620 ,,,,,
1,3,9,30,0.80 ,1,1,0,4.420 ,,,,,
1,3,10,-15,0.80 ,2,-1,1,3.980 ,,,,,
1,3,11,30,1.20 ,2,-1,1,4.040 ,,,,,
1,3,12,-30,1.20 ,2,-1,1,3.630 ,,,,,
1,3,13,45,1.20 ,1,1,0,4.060 ,,,,,
1,3,14,0,1.20 ,2,-1,0,4.490 ,,,,,
1,3,15,45,0.80 ,1,1,1,4.720 ,,,,,
1,3,16,-30,0.80 ,1,1,1,4.120 ,,,,,
1,3,17,15,1.20 ,2,-1,1,3.370 ,,,,,
1,3,18,15,0.80 ,1,1,0,3.650 ,,,,,
1,3,19,-45,0.80 ,1,1,1,3.640 ,,,,,
1,3,20,-45,0.80 ,2,-1,1,3.930 ,,,,,
1,3,21,-45,1.00 ,2,-1,1,3.930 ,,,,,
1,3,22,0,0.80 ,2,-1,1,3.620 ,,,,,
1,3,23,30,0.80 ,2,-1,1,3.690 ,,,,,
1,3,24,45,1.20 ,2,-1,1,3.690 ,,,,,
1,3,25,0,1.00 ,2,-1,1,3.600 ,,,,,
1,3,26,15,1.20 ,1,1,0,3.920 ,,,,,
1,3,27,45,0.80 ,2,-1,1,3.590 ,,,,,
1,3,28,0,1.20 ,1,1,0,5.170 ,,,,,
1,3,29,-45,1.20 ,1,1,1,3.830 ,,,,,
1,3,30,15,1.00 ,2,-1,1,5.380 ,,,,,
1,3,31,-30,1.00 ,1,1,1,4.050 ,,,,,
1,3,32,-30,1.00 ,2,-1,1,3.460 ,,,,,
1,3,33,-30,1.20 ,1,1,1,3.620 ,,,,,
1,3,34,45,1.00 ,2,-1,0,5.800 ,,,,,
1,3,35,30,1.00 ,1,1,0,8.060 ,,,,,
1,3,36,-45,1.00 ,1,1,1,3.650 ,,,,,
1,3,37,-30,0.80 ,2,-1,1,3.610 ,,,,,
1,3,38,-15,1.00 ,2,-1,1,3.540 ,,,,,
1,3,39,15,1.00 ,1,1,0,4.030 ,,,,,
1,3,40,-45,1.20 ,2,-1,1,3.430 ,,,,,
1,3,41,30,1.20 ,1,1,1,3.830 ,,,,,
1,3,42,0,1.00 ,1,1,0,4.810 ,,,,,
2,1,1,-15,0.80 ,1,1,1,5.270 ,,,,,
2,1,2,-15,1.20 ,2,-1,1,3.940 ,,,,,
2,1,3,0,0.80 ,1,1,1,3.890 ,,,,,
2,1,4,30,1.20 ,1,1,1,3.920 ,,,,,
2,1,5,-15,0.80 ,2,-1,1,3.840 ,,,,,
2,1,6,30,1.00 ,1,1,1,3.910 ,,,,,
2,1,7,0,1.20 ,2,-1,1,4.020 ,,,,,
2,1,8,30,0.80 ,2,-1,1,3.740 ,,,,,
2,1,9,45,1.20 ,1,1,1,3.870 ,,,,,
2,1,10,-30,1.20 ,2,-1,1,3.360 ,,,,,
2,1,11,45,1.00 ,2,-1,1,3.730 ,,,,,
2,1,12,-45,0.80 ,1,1,1,4.010 ,,,,,
2,1,13,15,0.80 ,2,-1,1,3.820 ,,,,,
2,1,14,-45,1.00 ,1,1,1,3.800 ,,,,,
2,1,15,30,1.00 ,2,-1,1,3.720 ,,,,,
2,1,16,-15,1.00 ,2,-1,1,6.940 ,,,,,
2,1,17,30,1.20 ,2,-1,1,3.930 ,,,,,
2,1,18,45,0.80 ,2,-1,1,3.460 ,,,,,
2,1,19,-30,1.20 ,1,1,1,3.840 ,,,,,
2,1,20,15,1.00 ,1,1,1,3.700 ,,,,,
2,1,21,-30,1.00 ,1,1,1,3.620 ,,,,,
2,1,22,0,1.00 ,2,-1,0,3.770 ,,,,,
2,1,23,15,1.20 ,2,-1,0,3.780 ,,,,,
2,1,24,45,0.80 ,1,1,1,3.760 ,,,,,
2,1,25,15,1.00 ,2,-1,0,3.720 ,,,,,
2,1,26,0,1.20 ,1,1,1,3.640 ,,,,,
2,1,27,-30,0.80 ,2,-1,0,3.630 ,,,,,
2,1,28,45,1.00 ,1,1,1,3.650 ,,,,,
2,1,29,-30,1.00 ,2,-1,0,3.690 ,,,,,
2,1,30,-15,1.20 ,1,1,1,3.700 ,,,,,
2,1,31,-15,1.00 ,1,1,1,3.570 ,,,,,
2,1,32,-45,1.20 ,1,1,1,3.660 ,,,,,
2,1,33,15,1.20 ,1,1,1,3.730 ,,,,,
2,1,34,-45,0.80 ,2,-1,0,3.410 ,,,,,
2,1,35,0,1.00 ,1,1,1,3.790 ,,,,,
2,1,36,-45,1.20 ,2,-1,0,3.770 ,,,,,
2,1,37,-45,1.00 ,2,-1,0,3.660 ,,,,,
2,1,38,15,0.80 ,1,1,1,3.660 ,,,,,
2,1,39,0,0.80 ,2,-1,0,3.690 ,,,,,
2,1,40,45,1.20 ,2,-1,0,3.640 ,,,,,
2,1,41,-30,0.80 ,1,1,1,3.610 ,,,,,
2,1,42,30,0.80 ,1,1,1,3.900 ,,,,,
2,2,1,30,0.80 ,1,1,1,3.930 ,,,,,
2,2,2,-30,1.00 ,2,-1,0,3.680 ,,,,,
2,2,3,45,1.20 ,1,1,1,3.860 ,,,,,
2,2,4,15,0.80 ,2,-1,0,3.590 ,,,,,
2,2,5,-30,1.20 ,1,1,1,3.630 ,,,,,
2,2,6,30,1.20 ,2,-1,0,3.700 ,,,,,
2,2,7,0,0.80 ,2,-1,0,8.520 ,,,,,
2,2,8,45,1.00 ,1,1,1,3.720 ,,,,,
2,2,9,-15,1.20 ,2,-1,1,3.590 ,,,,,
2,2,10,45,1.20 ,2,-1,1,6.760 ,,,,,
2,2,11,-45,1.00 ,1,1,1,3.770 ,,,,,
2,2,12,0,1.20 ,1,1,0,4.020 ,,,,,
2,2,13,30,1.00 ,2,-1,1,5.270 ,,,,,
2,2,14,0,1.20 ,2,-1,1,3.910 ,,,,,
2,2,15,30,1.00 ,1,1,1,3.800 ,,,,,
2,2,16,-45,1.20 ,1,1,1,3.680 ,,,,,
2,2,17,0,0.80 ,1,1,0,7.490 ,,,,,
2,2,18,-30,1.00 ,1,1,1,3.730 ,,,,,
2,2,19,-15,1.00 ,1,1,1,3.890 ,,,,,
2,2,20,-15,0.80 ,1,1,1,3.660 ,,,,,
2,2,21,15,0.80 ,1,1,1,3.660 ,,,,,
2,2,22,-45,0.80 ,2,-1,1,3.780 ,,,,,
2,2,23,0,1.00 ,1,1,0,4.200 ,,,,,
2,2,24,30,1.20 ,1,1,0,3.520 ,,,,,
2,2,25,15,1.00 ,1,1,0,5.150 ,,,,,
2,2,26,-15,0.80 ,2,-1,1,3.430 ,,,,,
2,2,27,-15,1.00 ,2,-1,1,3.810 ,,,,,
2,2,28,-30,0.80 ,2,-1,1,3.650 ,,,,,
2,2,29,15,1.20 ,2,-1,1,3.630 ,,,,,
2,2,30,45,0.80 ,2,-1,1,3.670 ,,,,,
2,2,31,-15,1.20 ,1,1,0,4.110 ,,,,,
2,2,32,0,1.00 ,2,-1,0,3.820 ,,,,,
2,2,33,-45,0.80 ,1,1,1,3.640 ,,,,,
2,2,34,-45,1.00 ,2,-1,1,3.640 ,,,,,
2,2,35,-45,1.20 ,2,-1,1,3.390 ,,,,,
2,2,36,-30,1.20 ,2,-1,1,3.750 ,,,,,
2,2,37,-30,0.80 ,1,1,1,3.650 ,,,,,
2,2,38,15,1.00 ,2,-1,1,3.650 ,,,,,
2,2,39,45,0.80 ,1,1,0,3.770 ,,,,,
2,2,40,15,1.20 ,1,1,1,5.270 ,,,,,
2,2,41,45,1.00 ,2,-1,1,3.700 ,,,,,
2,2,42,30,0.80 ,2,-1,1,3.650 ,,,,,
2,3,1,45,0.80 ,1,1,1,3.610 ,,,,,
2,3,2,-15,1.20 ,2,-1,1,3.680 ,,,,,
2,3,3,0,0.80 ,2,-1,0,3.820 ,,,,,
2,3,4,-15,1.20 ,1,1,1,3.650 ,,,,,
2,3,5,45,1.20 ,2,-1,1,3.650 ,,,,,
2,3,6,15,1.00 ,1,1,1,3.620 ,,,,,
2,3,7,0,1.20 ,1,1,1,3.660 ,,,,,
2,3,8,30,0.80 ,2,-1,1,3.620 ,,,,,
2,3,9,-15,0.80 ,2,-1,1,3.690 ,,,,,
2,3,10,-45,1.20 ,1,1,1,3.580 ,,,,,
2,3,11,45,1.00 ,2,-1,1,4.040 ,,,,,
2,3,12,-30,1.00 ,2,-1,1,3.710 ,,,,,
2,3,13,-15,1.00 ,2,-1,1,3.700 ,,,,,
2,3,14,-30,0.80 ,1,1,1,3.890 ,,,,,
2,3,15,-30,0.80 ,2,-1,1,3.670 ,,,,,
2,3,16,0,1.00 ,2,-1,1,3.640 ,,,,,
2,3,17,-45,1.00 ,2,-1,1,3.630 ,,,,,
2,3,18,15,1.00 ,2,-1,1,3.880 ,,,,,
2,3,19,0,1.00 ,1,1,1,3.660 ,,,,,
2,3,20,-45,0.80 ,2,-1,1,3.710 ,,,,,
2,3,21,30,1.20 ,2,-1,0,4.740 ,,,,,
2,3,22,30,0.80 ,1,1,1,3.610 ,,,,,
2,3,23,-30,1.20 ,1,1,1,3.570 ,,,,,
2,3,24,-30,1.00 ,1,1,1,3.580 ,,,,,
2,3,25,-45,1.00 ,1,1,1,3.600 ,,,,,
2,3,26,-45,0.80 ,1,1,1,3.640 ,,,,,
2,3,27,-30,1.20 ,2,-1,1,3.720 ,,,,,
2,3,28,-15,0.80 ,1,1,1,3.790 ,,,,,
2,3,29,-45,1.20 ,2,-1,1,3.760 ,,,,,
2,3,30,0,0.80 ,1,1,1,3.680 ,,,,,
2,3,31,45,1.00 ,1,1,0,3.830 ,,,,,
2,3,32,15,0.80 ,2,-1,1,3.630 ,,,,,
2,3,33,30,1.00 ,1,1,1,3.660 ,,,,,
2,3,34,15,0.80 ,1,1,1,3.660 ,,,,,
2,3,35,45,0.80 ,2,-1,1,3.660 ,,,,,
2,3,36,0,1.20 ,2,-1,1,3.650 ,,,,,
2,3,37,30,1.00 ,2,-1,1,3.630 ,,,,,
2,3,38,30,1.20 ,1,1,0,4.040 ,,,,,
2,3,39,15,1.20 ,2,-1,0,3.900 ,,,,,
2,3,40,-15,1.00 ,1,1,1,3.690 ,,,,,
2,3,41,45,1.20 ,1,1,1,3.620 ,,,,,
2,3,42,15,1.20 ,1,1,1,3.690 ,,,,,
3,1,1,-15,1.20 ,1,1,1,4.800 ,,,,,
3,1,2,30,0.80 ,1,1,1,4.460 ,,,,,
3,1,3,15,0.80 ,1,1,1,3.910 ,,,,,
3,1,4,45,0.80 ,2,-1,1,3.990 ,,,,,
3,1,5,-45,0.80 ,1,1,0,4.650 ,,,,,
3,1,6,0,1.20 ,2,-1,1,3.840 ,,,,,
3,1,7,45,1.00 ,2,-1,1,7.270 ,,,,,
3,1,8,-30,0.80 ,1,1,1,3.990 ,,,,,
3,1,9,-15,0.80 ,1,1,1,4.380 ,,,,,
3,1,10,-45,0.80 ,2,-1,1,3.920 ,,,,,
3,1,11,15,0.80 ,2,-1,1,3.720 ,,,,,
3,1,12,15,1.20 ,2,-1,1,3.700 ,,,,,
3,1,13,0,1.00 ,2,-1,1,3.690 ,,,,,
3,1,14,-15,1.20 ,2,-1,0,4.050 ,,,,,
3,1,15,0,0.80 ,2,-1,1,3.700 ,,,,,
3,1,16,-30,1.00 ,2,-1,1,3.670 ,,,,,
3,1,17,45,1.00 ,1,1,0,3.510 ,,,,,
3,1,18,30,1.00 ,2,-1,1,3.680 ,,,,,
3,1,19,30,1.00 ,1,1,0,4.590 ,,,,,
3,1,20,45,1.20 ,1,1,0,4.080 ,,,,,
3,1,21,-45,1.00 ,1,1,1,4.470 ,,,,,
3,1,22,-15,1.00 ,1,1,1,3.530 ,,,,,
3,1,23,15,1.00 ,2,-1,0,3.560 ,,,,,
3,1,24,-15,1.00 ,2,-1,0,3.800 ,,,,,
3,1,25,30,1.20 ,1,1,1,3.770 ,,,,,
3,1,26,0,1.20 ,1,1,1,3.750 ,,,,,
3,1,27,30,0.80 ,2,-1,0,4.050 ,,,,,
3,1,28,15,1.00 ,1,1,1,4.760 ,,,,,
3,1,29,-30,1.00 ,1,1,1,4.770 ,,,,,
3,1,30,45,1.20 ,2,-1,0,3.710 ,,,,,
3,1,31,-15,0.80 ,2,-1,1,3.810 ,,,,,
3,1,32,-45,1.00 ,2,-1,1,3.890 ,,,,,
3,1,33,-30,1.20 ,2,-1,1,3.840 ,,,,,
3,1,34,0,1.00 ,1,1,1,3.740 ,,,,,
3,1,35,15,1.20 ,1,1,1,3.700 ,,,,,
3,1,36,-45,1.20 ,1,1,1,3.770 ,,,,,
3,1,37,30,1.20 ,2,-1,1,3.650 ,,,,,
3,1,38,-45,1.20 ,2,-1,1,3.800 ,,,,,
3,1,39,0,0.80 ,1,1,1,8.560 ,,,,,
3,1,40,-30,0.80 ,2,-1,1,3.870 ,,,,,
3,1,41,-30,1.20 ,1,1,0,3.610 ,,,,,
3,1,42,45,0.80 ,1,1,1,3.840 ,,,,,
3,2,1,0,0.80 ,1,1,1,3.620 ,,,,,
3,2,2,0,0.80 ,2,-1,1,8.840 ,,,,,
3,2,3,-30,0.80 ,1,1,1,3.870 ,,,,,
3,2,4,45,1.00 ,2,-1,0,3.660 ,,,,,
3,2,5,15,1.20 ,1,1,0,13.200 ,,,,,
3,2,6,15,1.00 ,1,1,0,4.780 ,,,,,
3,2,7,30,1.20 ,2,-1,1,4.440 ,,,,,
3,2,8,15,1.20 ,2,-1,1,12.000 ,,,,,
3,2,9,-15,0.80 ,2,-1,0,3.830 ,,,,,
3,2,10,45,1.00 ,1,1,1,4.440 ,,,,,
3,2,11,-45,1.00 ,1,1,1,6.700 ,,,,,
3,2,12,-30,1.00 ,1,1,1,3.710 ,,,,,
3,2,13,15,1.00 ,2,-1,0,6.090 ,,,,,
3,2,14,30,0.80 ,1,1,1,3.820 ,,,,,
3,2,15,30,1.00 ,1,1,0,5.240 ,,,,,
3,2,16,-30,1.00 ,2,-1,0,3.820 ,,,,,
3,2,17,-45,0.80 ,1,1,1,4.040 ,,,,,
3,2,18,-45,1.20 ,1,1,1,6.370 ,,,,,
3,2,19,30,0.80 ,2,-1,0,3.720 ,,,,,
3,2,20,-15,1.20 ,2,-1,0,3.830 ,,,,,
3,2,21,45,1.20 ,1,1,1,3.690 ,,,,,
3,2,22,-15,0.80 ,1,1,1,3.710 ,,,,,
3,2,23,-30,1.20 ,2,-1,0,4.250 ,,,,,
3,2,24,0,1.20 ,2,-1,0,4.230 ,,,,,
3,2,25,0,1.00 ,2,-1,0,3.700 ,,,,,
3,2,26,-15,1.00 ,1,1,1,4.320 ,,,,,
3,2,27,-15,1.00 ,2,-1,0,3.810 ,,,,,
3,2,28,30,1.20 ,1,1,1,3.730 ,,,,,
3,2,29,0,1.20 ,1,1,1,3.710 ,,,,,
3,2,30,45,0.80 ,2,-1,0,4.510 ,,,,,
3,2,31,15,0.80 ,1,1,1,3.750 ,,,,,
3,2,32,-30,0.80 ,2,-1,1,3.760 ,,,,,
3,2,33,-45,0.80 ,2,-1,0,3.860 ,,,,,
3,2,34,30,1.00 ,2,-1,1,4.330 ,,,,,
3,2,35,-30,1.20 ,1,1,1,3.590 ,,,,,
3,2,36,-45,1.00 ,2,-1,0,3.800 ,,,,,
3,2,37,45,0.80 ,1,1,1,3.590 ,,,,,
3,2,38,45,1.20 ,2,-1,0,4.310 ,,,,,
3,2,39,-15,1.20 ,1,1,1,3.670 ,,,,,
3,2,40,15,0.80 ,2,-1,0,3.720 ,,,,,
3,2,41,-45,1.20 ,2,-1,1,3.920 ,,,,,
3,2,42,0,1.00 ,1,1,1,3.660 ,,,,,
3,3,1,-15,1.00 ,1,1,1,5.620 ,,,,,
3,3,2,-15,1.20 ,2,-1,0,6.690 ,,,,,
3,3,3,0,0.80 ,1,1,1,3.790 ,,,,,
3,3,4,-15,1.20 ,1,1,1,3.700 ,,,,,
3,3,5,30,1.00 ,2,-1,1,3.890 ,,,,,
3,3,6,-15,0.80 ,1,1,1,3.920 ,,,,,
3,3,7,15,0.80 ,2,-1,1,4.300 ,,,,,
3,3,8,45,1.00 ,1,1,1,3.420 ,,,,,
3,3,9,30,0.80 ,1,1,1,3.600 ,,,,,
3,3,10,-15,0.80 ,2,-1,0,3.730 ,,,,,
3,3,11,30,1.20 ,2,-1,1,3.600 ,,,,,
3,3,12,-30,1.20 ,2,-1,0,3.680 ,,,,,
3,3,13,45,1.20 ,1,1,1,3.620 ,,,,,
3,3,14,0,1.20 ,2,-1,1,3.630 ,,,,,
3,3,15,45,0.80 ,1,1,1,3.590 ,,,,,
3,3,16,-30,0.80 ,1,1,1,3.660 ,,,,,
3,3,17,15,1.20 ,2,-1,1,3.600 ,,,,,
3,3,18,15,0.80 ,1,1,1,4.350 ,,,,,
3,3,19,-45,0.80 ,1,1,1,3.670 ,,,,,
3,3,20,-45,0.80 ,2,-1,0,3.650 ,,,,,
3,3,21,-45,1.00 ,2,-1,1,3.660 ,,,,,
3,3,22,0,0.80 ,2,-1,1,3.610 ,,,,,
3,3,23,30,0.80 ,2,-1,0,4.160 ,,,,,
3,3,24,45,1.20 ,2,-1,1,5.950 ,,,,,
3,3,25,0,1.00 ,2,-1,1,3.920 ,,,,,
3,3,26,15,1.20 ,1,1,1,3.650 ,,,,,
3,3,27,45,0.80 ,2,-1,0,3.850 ,,,,,
3,3,28,0,1.20 ,1,1,1,4.970 ,,,,,
3,3,29,-45,1.20 ,1,1,0,4.250 ,,,,,
3,3,30,15,1.00 ,2,-1,0,8.720 ,,,,,
3,3,31,-30,1.00 ,1,1,1,3.660 ,,,,,
3,3,32,-30,1.00 ,2,-1,0,4.450 ,,,,,
3,3,33,-30,1.20 ,1,1,1,5.030 ,,,,,
3,3,34,45,1.00 ,2,-1,1,3.660 ,,,,,
3,3,35,30,1.00 ,1,1,1,3.550 ,,,,,
3,3,36,-45,1.00 ,1,1,0,3.620 ,,,,,
3,3,37,-30,0.80 ,2,-1,0,3.670 ,,,,,
3,3,38,-15,1.00 ,2,-1,0,3.640 ,,,,,
3,3,39,15,1.00 ,1,1,1,3.660 ,,,,,
3,3,40,-45,1.20 ,2,-1,0,3.680 ,,,,,
3,3,41,30,1.20 ,1,1,1,3.660 ,,,,,
3,3,42,0,1.00 ,1,1,1,3.700 ,,,,,
4,1,1,-15,1.20 ,1,1,1,3.530 ,,,,,
4,1,2,30,0.80 ,1,1,0,3.460 ,,,,,
4,1,3,15,0.80 ,1,1,1,3.530 ,,,,,
4,1,4,45,0.80 ,2,-1,1,4.370 ,,,,,
4,1,5,-45,0.80 ,1,1,0,3.370 ,,,,,
4,1,6,0,1.20 ,2,-1,1,3.730 ,,,,,
4,1,7,45,1.00 ,2,-1,0,3.470 ,,,,,
4,1,8,-30,0.80 ,1,1,1,3.700 ,,,,,
4,1,9,-15,0.80 ,1,1,1,3.370 ,,,,,
4,1,10,-45,0.80 ,2,-1,0,3.370 ,,,,,
4,1,11,15,0.80 ,2,-1,0,3.540 ,,,,,
4,1,12,15,1.20 ,2,-1,1,3.770 ,,,,,
4,1,13,0,1.00 ,2,-1,0,3.360 ,,,,,
4,1,14,-15,1.20 ,2,-1,1,3.520 ,,,,,
4,1,15,0,0.80 ,2,-1,1,3.750 ,,,,,
4,1,16,-30,1.00 ,2,-1,1,3.590 ,,,,,
4,1,17,45,1.00 ,1,1,0,3.370 ,,,,,
4,1,18,30,1.00 ,2,-1,0,3.800 ,,,,,
4,1,19,30,1.00 ,1,1,0,3.910 ,,,,,
4,1,20,45,1.20 ,1,1,1,3.540 ,,,,,
4,1,21,-45,1.00 ,1,1,1,3.370 ,,,,,
4,1,22,-15,1.00 ,1,1,1,3.590 ,,,,,
4,1,23,15,1.00 ,2,-1,1,3.980 ,,,,,
4,1,24,-15,1.00 ,2,-1,0,3.760 ,,,,,
4,1,25,30,1.20 ,1,1,0,3.370 ,,,,,
4,1,26,0,1.20 ,1,1,0,3.570 ,,,,,
4,1,27,30,0.80 ,2,-1,1,3.400 ,,,,,
4,1,28,15,1.00 ,1,1,0,3.370 ,,,,,
4,1,29,-30,1.00 ,1,1,1,3.560 ,,,,,
4,1,30,45,1.20 ,2,-1,1,3.630 ,,,,,
4,1,31,-15,0.80 ,2,-1,1,3.880 ,,,,,
4,1,32,-45,1.00 ,2,-1,1,3.550 ,,,,,
4,1,33,-30,1.20 ,2,-1,1,3.370 ,,,,,
4,1,34,0,1.00 ,1,1,0,3.370 ,,,,,
4,1,35,15,1.20 ,1,1,1,3.680 ,,,,,
4,1,36,-45,1.20 ,1,1,1,3.860 ,,,,,
4,1,37,30,1.20 ,2,-1,0,4.180 ,,,,,
4,1,38,-45,1.20 ,2,-1,1,3.380 ,,,,,
4,1,39,0,0.80 ,1,1,1,3.370 ,,,,,
4,1,40,-30,0.80 ,2,-1,0,3.440 ,,,,,
4,1,41,-30,1.20 ,1,1,0,3.590 ,,,,,
4,1,42,45,0.80 ,1,1,0,3.810 ,,,,,
4,2,1,0,0.80 ,1,1,1,3.440 ,,,,,
4,2,2,0,0.80 ,2,-1,0,3.360 ,,,,,
4,2,3,-30,0.80 ,1,1,1,4.010 ,,,,,
4,2,4,45,1.00 ,2,-1,0,3.370 ,,,,,
4,2,5,15,1.20 ,1,1,0,3.380 ,,,,,
4,2,6,15,1.00 ,1,1,1,3.370 ,,,,,
4,2,7,30,1.20 ,2,-1,0,3.370 ,,,,,
4,2,8,15,1.20 ,2,-1,0,3.370 ,,,,,
4,2,9,-15,0.80 ,2,-1,1,4.070 ,,,,,
4,2,10,45,1.00 ,1,1,0,3.370 ,,,,,
4,2,11,-45,1.00 ,1,1,1,3.460 ,,,,,
4,2,12,-30,1.00 ,1,1,0,3.370 ,,,,,
4,2,13,15,1.00 ,2,-1,1,3.460 ,,,,,
4,2,14,30,0.80 ,1,1,1,3.540 ,,,,,
4,2,15,30,1.00 ,1,1,1,3.510 ,,,,,
4,2,16,-30,1.00 ,2,-1,0,3.570 ,,,,,
4,2,17,-45,0.80 ,1,1,1,3.370 ,,,,,
