subjID,trialNum,uniqueID,trialType,numInSequence,numCorrect,ITI,Total Trial Duration,Correct Sequence,Response Sequence,Accuracy
102,17,19,space,7,7,1.5,21.3226417,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Diamond', 'Circle', 'Diamond']",1
102,18,17,space,7,5,1.5,24.1757659,"['Pentagon', 'Circle', 'Diamond', 'Pentagon', 'Diamond', 'Circle', 'Pentagon']","['Pentagon', 'Circle', 'Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",0.714285714
102,19,5,space,5,5,1.5,19.8641182,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Pentagon']",1
102,20,15,space,6,5,1.5,19.5616788,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Circle', 'Pentagon']",0.833333333
102,21,11,space,6,6,1.5,20.7184243,"['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Pentagon', 'Diamond', 'Diamond']",1
102,22,16,space,6,6,1.5,23.5396525,"['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']","['Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Pentagon', 'Circle']",1
102,23,12,space,6,6,1.5,18.9988983,"['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Pentagon']","['Pentagon', 'Diamond', 'Circle', 'Circle', 'Circle', 'Pentagon']",1
102,24,24,space,7,7,1.5,20.1107936,"['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Diamond', 'Diamond', 'Diamond', 'Diamond']",1
102,1,10,color,6,6,1.5,17.2142658,"['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']","['Circle', 'Pentagon', 'Diamond', 'Circle', 'Pentagon', 'Diamond']",1
102,2,7,color,5,4,1.5,15.9309416,"['Diamond', 'Circle', 'Pentagon', 'Circle', 'Diamond']","['Diamond', 'Circle', 'Pentagon', 'Circle', 'Pentagon']",0.8
102,3,3,color,5,5,1.5,19.1921755,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']","['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond']",1
102,4,12,color,6,3,1.5,21.1872699,"['Diamond', 'Pentagon', 'Circle', 'Circle', 'Diamond', 'Diamond']","['Diamond', 'Circle', 'Circle', 'Diamond', 'Diamond', 'Circle']",0.5
