id,trial,location,image,imagecategory,target_delay,rt_ej,imageduration,rt_detection,target_correct,ej_correct
6,92,2,14,0,640.2,309.43,1152.36,192.06,0,0
6,93,3,18,0,565.51,437.47,1195.04,181.39,0,0
6,94,3,24,1,832.26,416.13,1451.12,192.06,0,0
6,95,2,10,0,896.28,384.12,1493.8,202.73,0,0
6,96,2,9,0,661.54,405.46,1291.07,213.4,0,0
6,97,3,10,0,1067,416.13,1653.85,160.05,0,0
6,98,1,8,0,864.27,341.44,1397.77,181.39,0,0
6,99,1,30,1,896.28,320.1,1429.78,202.73,0,0
6,100,3,34,1,661.54,405.46,1248.39,170.72,0,0
6,101,2,12,0,565.51,330.77,1120.35,213.4,0,0
6,102,0,37,1,650.87,320.1,1301.74,320.1,0,0
6,103,1,34,1,640.2,320.1,1152.36,181.39,0,0
6,104,0,27,1,864.27,394.79,1504.47,234.74,0,0
6,105,1,39,1,650.87,330.77,1173.7,181.39,0,0
6,106,3,26,1,597.52,490.82,1280.4,181.39,0,1
6,107,0,7,0,736.23,298.76,1280.4,234.74,0,1
6,108,0,15,0,629.53,362.78,1259.06,256.08,0,0
6,109,3,21,1,853.6,426.8,1515.14,224.07,0,0
6,110,2,28,1,640.2,394.79,1227.05,181.39,0,0
6,111,2,8,0,853.6,256.08,1312.41,192.06,0,1
6,112,3,31,1,853.6,394.79,1429.78,170.72,0,0
6,113,3,12,0,736.23,373.45,1301.74,181.39,0,0
6,114,0,38,1,906.95,458.81,1600.5,224.07,0,0
6,115,1,1,0,554.84,512.16,1259.06,181.39,0,0
6,116,0,16,0,1024.32,405.46,1653.85,213.4,0,0
6,117,1,40,1,928.29,384.12,1547.15,224.07,1,0
6,118,3,2,0,554.84,320.1,1141.69,256.08,0,1
6,119,0,39,1,629.53,330.77,1333.75,362.78,0,0
6,120,2,17,0,608.19,384.12,1259.06,256.08,0,0
6,121,2,31,1,981.64,384.12,1579.16,202.73,0,0
6,122,1,37,1,661.54,533.5,1483.13,277.42,0,0
6,123,2,32,1,938.96,288.09,1440.45,202.73,0,0
6,124,0,29,1,768.24,266.75,1280.4,234.74,0,0
6,125,0,20,0,885.61,373.45,1536.48,266.75,0,1
6,126,0,23,1,832.26,469.48,1557.82,245.41,0,0
6,127,2,38,1,981.64,544.17,1749.88,213.4,0,0
6,128,0,1,0,768.24,448.14,1493.8,266.75,0,0
6,129,1,32,1,970.97,384.12,1600.5,234.74,0,0
6,130,1,23,1,874.94,320.1,1461.79,256.08,0,0
6,131,3,13,0,938.96,352.11,1472.46,170.72,0,0
6,132,0,10,0,544.17,405.46,1152.36,192.06,0,0
6,133,3,19,0,917.62,394.79,1504.47,181.39,0,0
6,134,3,14,0,917.62,533.5,1643.18,181.39,0,0
6,135,3,6,0,1013.65,277.42,1504.47,202.73,0,0
6,136,1,25,1,810.92,266.75,1280.4,192.06,1,1
6,137,1,7,0,725.56,490.82,1419.11,192.06,0,0
6,138,3,39,1,533.5,330.77,1067,192.06,0,0
6,139,3,27,1,917.62,362.78,1472.46,181.39,0,0
6,140,1,13,0,533.5,298.76,1120.35,277.42,0,1
6,141,0,24,1,1013.65,352.11,1675.19,298.76,0,0
6,142,1,22,1,1034.99,768.24,2134,320.1,0,0
6,143,1,35,1,618.86,373.45,1195.04,192.06,0,0
6,144,1,5,0,565.51,490.82,1344.42,277.42,0,1
6,145,2,23,1,1045.66,320.1,1611.17,234.74,0,0
6,146,1,24,1,917.62,362.78,1483.13,192.06,0,0
6,147,0,33,1,672.21,384.12,1344.42,277.42,0,0
6,148,3,38,1,970.97,469.48,1664.52,213.4,0,0
6,149,0,8,0,597.52,426.8,1248.39,213.4,0,0
6,150,2,15,0,640.2,405.46,1259.06,202.73,0,0
6,151,2,30,1,853.6,362.78,1429.78,202.73,0,0
6,152,1,21,1,757.57,373.45,1397.77,256.08,0,0
6,153,1,2,0,554.84,384.12,1291.07,341.44,0,0
6,154,1,27,1,1024.32,352.11,1568.49,181.39,0,0
6,155,0,28,1,949.63,320.1,1536.48,256.08,0,0
6,156,2,29,1,693.55,320.1,1259.06,234.74,0,0
6,157,2,18,0,981.64,448.14,1664.52,224.07,0,0
6,158,1,38,1,853.6,394.79,1493.8,234.74,0,0
6,159,2,26,1,768.24,384.12,1397.77,234.74,0,1
6,160,3,33,1,565.51,394.79,1237.72,266.75,0,0
7,1,0,31,1,960.3,12387.87,13817.65,458.81,0,0
7,2,1,8,0,810.92,917.62,2198.02,458.81,0,0
7,3,1,30,1,746.9,693.55,1824.57,373.45,0,0
7,4,3,5,0,661.54,725.56,1707.2,309.43,0,0
7,5,3,34,1,714.89,1067,2027.3,234.74,0,0
7,6,2,5,0,714.89,1184.37,2144.67,234.74,0,0
7,7,0,1,0,778.91,778.91,1856.58,288.09,0,0
7,8,3,32,1,682.88,757.57,1760.55,309.43,0,0
7,9,3,6,0,832.26,810.92,1973.95,320.1,0,0
7,10,3,4,0,821.59,704.22,1781.89,245.41,0,0
7,11,0,40,1,928.29,458.81,1621.84,224.07,0,0
7,12,3,37,1,714.89,789.58,1760.55,245.41,0,0
7,13,3,35,1,928.29,768.24,1920.6,213.4,0,0
7,14,1,5,0,576.18,533.5,1589.83,469.48,0,0
7,15,2,1,0,725.56,757.57,1749.88,256.08,0,0
7,16,1,38,1,917.62,938.96,2198.02,330.77,0,0
7,17,1,36,1,906.95,746.9,2091.32,426.8,0,0
7,18,3,20,0,704.22,736.23,1717.87,266.75,0,0
7,19,1,39,1,693.55,416.13,1504.47,384.12,0,0
7,20,3,28,1,640.2,554.84,1515.14,309.43,0,0
7,21,0,33,1,832.26,480.15,1557.82,234.74,0,0
7,22,3,3,0,693.55,800.25,1707.2,202.73,0,0
7,23,1,7,0,821.59,544.17,1717.87,341.44,0,0
7,24,0,18,0,608.19,618.86,1429.78,192.06,0,0
7,25,3,8,0,1056.33,533.5,1835.24,234.74,0,0
7,26,1,17,0,746.9,597.52,1771.22,416.13,0,0
7,27,1,16,0,928.29,416.13,1717.87,362.78,0,0
7,28,1,28,1,1034.99,522.83,1899.26,330.77,0,0
7,29,1,18,0,554.84,405.46,1323.08,352.11,0,0
7,30,1,34,1,608.19,576.18,1547.15,352.11,0,0
7,31,2,12,0,618.86,416.13,1301.74,256.08,0,0
7,32,3,23,1,821.59,597.52,1643.18,213.4,0,0
7,33,2,32,1,992.31,405.46,1611.17,202.73,0,0
7,34,0,9,0,992.31,416.13,1632.51,213.4,0,0
7,35,0,5,0,725.56,672.21,1675.19,266.75,0,0
7,36,2,14,0,682.88,554.84,1525.81,277.42,0,0
7,37,3,21,1,896.28,448.14,1643.18,288.09,0,0
7,38,2,20,0,970.97,384.12,1643.18,277.42,0,0
7,39,2,18,0,746.9,512.16,1568.49,298.76,0,0
7,40,0,10,0,896.28,352.11,1461.79,202.73,0,0
7,41,1,27,1,906.95,416.13,1739.21,405.46,0,0
7,42,1,19,0,864.27,522.83,1739.21,341.44,0,0
7,43,0,12,0,757.57,405.46,1493.8,320.1,0,0
7,44,1,3,0,960.3,544.17,2037.97,522.83,0,0
7,45,0,3,0,565.51,394.79,1248.39,277.42,0,0
7,46,2,37,1,981.64,490.82,1696.53,213.4,0,0
7,47,3,38,1,608.19,576.18,1397.77,202.73,0,0
7,48,0,34,1,960.3,394.79,1547.15,181.39,0,0
7,49,1,33,1,1067,394.79,1920.6,448.14,0,0
7,50,0,8,0,810.92,437.47,1461.79,202.73,0,0
7,51,2,31,1,661.54,480.15,1365.76,213.4,0,0
7,52,2,36,1,789.58,416.13,1451.12,234.74,0,0
7,53,0,39,1,938.96,416.13,1600.5,234.74,0,0
7,54,0,26,1,842.93,405.46,1483.13,224.07,0,0
7,55,1,2,0,842.93,501.49,1685.86,330.77,0,0
7,56,1,22,1,1056.33,597.52,1963.28,298.76,0,0
7,57,2,9,0,864.27,458.81,1653.85,320.1,0,0
7,58,0,29,1,746.9,629.53,1685.86,298.76,0,0
7,59,3,29,1,778.91,448.14,1483.13,245.41,0,0
7,60,0,23,1,565.51,469.48,1323.08,277.42,0,0
7,61,1,6,0,1024.32,501.49,1760.55,224.07,0,0
7,62,2,11,0,1045.66,661.54,1909.93,192.06,0,0
7,63,3,1,0,874.94,416.13,1525.81,224.07,0,0
7,64,3,36,1,757.57,384.12,1419.11,266.75,0,0
7,65,1,10,0,992.31,416.13,1760.55,341.44,0,0
7,66,0,37,1,661.54,405.46,1323.08,245.41,0,0
7,67,0,27,1,1056.33,469.48,1781.89,245.41,0,0
7,68,0,32,1,864.27,341.44,1461.79,245.41,0,0
7,69,3,9,0,629.53,437.47,1269.73,192.06,0,0
7,70,0,14,0,917.62,704.22,1813.9,181.39,0,0
7,71,0,24,1,704.22,928.29,1920.6,277.42,0,0
7,72,0,20,0,842.93,458.81,1504.47,192.06,0,0
7,73,1,12,0,736.23,576.18,1675.19,352.11,0,0
7,74,3,17,0,736.23,448.14,1408.44,213.4,0,0
7,75,2,33,1,629.53,362.78,1216.38,213.4,0,0
7,76,3,13,0,928.29,522.83,1685.86,224.07,0,0
7,77,0,36,1,586.85,416.13,1269.73,256.08,0,0
7,78,1,11,0,650.87,821.59,1920.6,437.47,0,0
7,79,0,15,0,618.86,405.46,1323.08,288.09,0,0
7,80,2,23,1,746.9,373.45,1333.75,202.73,0,0
7,81,3,33,1,629.53,362.78,1216.38,213.4,0,0
7,82,0,30,1,672.21,373.45,1280.4,224.07,0,0
7,83,2,24,1,864.27,426.8,1515.14,213.4,0,0
7,84,3,15,0,1067,341.44,1653.85,234.74,0,1
7,85,1,35,1,906.95,458.81,1739.21,362.78,0,0
7,86,1,25,1,896.28,480.15,1835.24,448.14,0,1
7,87,3,26,1,565.51,394.79,1237.72,266.75,0,0
7,88,0,4,0,949.63,458.81,1664.52,245.41,0,0
7,89,0,38,1,693.55,416.13,1376.43,256.08,0,0
7,90,3,18,0,714.89,426.8,1397.77,245.41,0,0
7,91,0,16,0,810.92,533.5,1568.49,213.4,0,0
7,92,0,2,0,768.24,554.84,1515.14,181.39,0,0
7,93,1,24,1,1034.99,448.14,1888.59,394.79,0,0
7,94,2,10,0,1002.98,373.45,1611.17,224.07,0,0
7,95,3,25,1,853.6,576.18,1632.51,192.06,0,0
7,96,1,14,0,874.94,416.13,1653.85,352.11,0,0
7,97,2,8,0,1024.32,522.83,1760.55,202.73,0,0
7,98,0,13,0,885.61,448.14,1557.82,213.4,0,0
7,99,2,13,0,629.53,437.47,1333.75,256.08,0,0
7,100,3,10,0,960.3,416.13,1621.84,234.74,0,0
7,101,2,40,1,874.94,501.49,1579.16,192.06,0,0
7,102,1,20,0,682.88,469.48,1557.82,394.79,0,0
7,103,2,29,1,586.85,469.48,1344.42,277.42,0,0
7,104,3,30,1,672.21,341.44,1259.06,234.74,0,0
7,105,2,25,1,981.64,384.12,1675.19,298.76,0,0
7,106,2,3,0,1045.66,416.13,1675.19,202.73,0,0
7,107,3,24,1,544.17,352.11,1227.05,320.1,0,0
7,108,0,22,1,1045.66,373.45,1653.85,224.07,0,0
7,109,3,19,0,736.23,554.84,1483.13,181.39,0,0
7,110,0,7,0,533.5,490.82,1237.72,202.73,0,0
7,111,0,6,0,650.87,384.12,1269.73,224.07,0,0
7,112,2,6,0,960.3,309.43,1483.13,202.73,0,0
7,113,2,19,0,533.5,373.45,1227.05,309.43,0,0
7,114,2,26,1,608.19,533.5,1355.09,202.73,0,0
7,115,0,25,1,661.54,490.82,1355.09,192.06,0,0
7,116,2,39,1,1067,362.78,1632.51,192.06,1,0
7,117,2,34,1,597.52,448.14,1376.43,320.1,0,0
7,118,0,19,0,1013.65,960.3,2176.68,192.06,0,0
7,119,0,11,0,1024.32,490.82,1803.23,277.42,0,0
7,120,2,30,1,874.94,341.44,1451.12,224.07,1,0
7,121,2,22,1,810.92,352.11,1387.1,213.4,0,0
7,122,3,40,1,757.57,437.47,1440.45,234.74,0,0
7,123,1,9,0,746.9,928.29,1973.95,288.09,1,0
7,124,1,23,1,1045.66,661.54,2134,416.13,0,0
7,125,2,7,0,725.56,416.13,1397.77,245.41,0,0
7,126,1,31,1,597.52,501.49,1525.81,416.13,0,0
7,127,3,12,0,938.96,458.81,1675.19,266.75,0,0
7,128,3,27,1,970.97,394.79,1696.53,320.1,0,0
7,129,0,21,1,960.3,437.47,1696.53,288.09,0,0
7,130,1,26,1,960.3,544.17,1888.59,373.45,0,0
7,131,1,1,0,640.2,437.47,1536.48,448.14,0,0
7,132,3,39,1,640.2,394.79,1301.74,256.08,0,0
7,133,0,17,0,874.94,448.14,1579.16,245.41,0,0
7,134,1,29,1,661.54,522.83,1589.83,394.79,0,0
7,135,1,21,1,821.59,341.44,1547.15,373.45,0,0
7,136,2,38,1,789.58,362.78,1355.09,192.06,0,0
7,137,2,28,1,672.21,341.44,1397.77,373.45,0,0
7,138,2,35,1,992.31,416.13,1664.52,245.41,0,0
7,139,1,37,1,885.61,394.79,1653.85,362.78,0,0
7,140,2,21,1,1002.98,352.11,1589.83,224.07,0,0
7,141,0,35,1,832.26,352.11,1440.45,245.41,0,0
7,142,3,11,0,970.97,2123.33,3307.7,202.73,0,0
7,143,2,27,1,629.53,778.91,1813.9,394.79,0,0
7,144,3,14,0,565.51,522.83,1493.8,394.79,0,0
7,145,2,2,0,906.95,821.59,1973.95,234.74,0,0
7,146,2,17,0,970.97,576.18,1835.24,277.42,0,0
7,147,1,4,0,1013.65,725.56,2144.67,394.79,0,0
7,148,1,32,1,960.3,437.47,1760.55,352.11,0,0
7,149,3,2,0,533.5,480.15,1259.06,234.74,0,0
7,150,3,22,1,853.6,373.45,1504.47,266.75,0,0
7,151,2,15,0,576.18,746.9,1643.18,309.43,0,0
7,152,1,40,1,885.61,682.88,1931.27,352.11,0,0
7,153,1,15,0,704.22,533.5,1568.49,320.1,0,0
7,154,3,16,0,597.52,384.12,1237.72,245.41,0,0
7,155,2,4,0,608.19,394.79,1237.72,224.07,0,0
7,156,3,31,1,789.58,352.11,1397.77,245.41,0,0
7,157,0,28,1,650.87,469.48,1333.75,202.73,0,0
7,158,3,7,0,864.27,298.76,1387.1,213.4,0,1
7,159,2,16,0,1045.66,384.12,1664.52,224.07,0,0
7,160,1,13,0,853.6,533.5,1685.86,288.09,0,0
8,1,0,21,1,533.5,2784.87,3862.54,533.5,0,0
8,2,1,38,1,629.53,2667.5,3926.56,618.86,0,0
8,3,1,16,0,672.21,1216.38,2390.08,490.82,0,0
8,4,0,32,1,618.86,1045.66,2176.68,501.49,0,0
8,5,3,37,1,1067,1792.56,3179.66,309.43,0,0
8,6,2,24,1,949.63,810.92,2176.68,405.46,0,0
8,7,3,6,0,640.2,554.84,1621.84,416.13,0,0
8,8,0,11,0,1034.99,458.81,1781.89,277.42,0,0
8,9,0,8,0,992.31,672.21,2005.96,330.77,0,0
8,10,0,18,0,586.85,2646.16,3521.1,277.42,0,1
8,11,3,18,0,618.86,1632.51,2603.48,341.44,0,1
8,12,3,16,0,970.97,512.16,1771.22,277.42,0,0
8,13,0,15,0,949.63,576.18,1771.22,234.74,0,0
8,14,1,29,1,917.62,512.16,1888.59,448.14,0,0
8,15,2,23,1,992.31,757.57,2048.64,288.09,0,0
8,16,3,25,1,821.59,554.84,1664.52,277.42,0,0
8,17,2,20,0,629.53,693.55,1760.55,426.8,0,0
8,18,0,16,0,832.26,480.15,1568.49,245.41,0,0
8,19,3,34,1,725.56,789.58,1760.55,234.74,0,0
8,20,3,28,1,746.9,426.8,1515.14,330.77,0,0
8,21,1,40,1,960.3,554.84,2358.07,832.26,0,0
8,22,0,38,1,960.3,501.49,1739.21,266.75,0,0
8,23,2,6,0,906.95,320.1,1472.46,234.74,0,0
8,24,0,20,0,992.31,352.11,1525.81,170.72,0,0
8,25,2,32,1,693.55,384.12,1323.08,234.74,0,0
8,26,1,25,1,704.22,469.48,1536.48,352.11,0,0
8,27,0,27,1,1067,298.76,1632.51,256.08,0,0
8,28,2,18,0,906.95,576.18,1760.55,266.75,0,1
8,29,2,10,0,800.25,832.26,1920.6,277.42,0,0
8,30,1,14,0,821.59,373.45,1408.44,202.73,0,0
8,31,2,38,1,640.2,320.1,1227.05,256.08,0,0
8,32,3,10,0,821.59,384.12,1440.45,224.07,0,0
8,33,1,26,1,1002.98,426.8,1717.87,277.42,0,0
8,34,2,17,0,938.96,522.83,1803.23,330.77,0,0
8,35,1,12,0,533.5,1227.05,2048.64,277.42,0,0
8,36,0,26,1,949.63,1109.68,2315.39,245.41,0,0
8,37,1,11,0,800.25,426.8,1504.47,266.75,0,0
8,38,0,9,0,682.88,352.11,1333.75,288.09,0,0
8,39,0,29,1,544.17,373.45,1195.04,266.75,0,0
8,40,2,39,1,554.84,384.12,1216.38,266.75,0,0
8,41,3,33,1,629.53,490.82,1365.76,234.74,0,0
8,42,3,7,0,938.96,394.79,1589.83,245.41,0,0
8,43,0,2,0,714.89,309.43,1248.39,213.4,0,0
8,44,1,19,0,672.21,597.52,1547.15,266.75,0,0
8,45,3,21,1,565.51,330.77,1120.35,213.4,0,0
8,46,3,29,1,778.91,394.79,1397.77,213.4,0,0
8,47,2,11,0,938.96,320.1,1515.14,245.41,0,0
8,48,3,13,0,970.97,448.14,1611.17,181.39,0,0
8,49,2,27,1,682.88,341.44,1259.06,224.07,0,0
8,50,0,3,0,949.63,1141.69,2368.74,266.75,0,0
8,51,3,31,1,672.21,1216.38,2123.33,224.07,0,0
8,52,0,19,0,1013.65,309.43,1717.87,384.12,0,1
8,53,1,33,1,885.61,1045.66,2219.36,277.42,0,0
8,54,3,12,0,928.29,629.53,1803.23,234.74,0,0
8,55,0,28,1,672.21,693.55,1643.18,266.75,0,0
8,56,3,26,1,672.21,384.12,1291.07,224.07,0,0
8,57,3,3,0,960.3,373.45,1600.5,256.08,0,0
8,58,3,11,0,629.53,320.1,1173.7,213.4,0,0
8,59,1,10,0,650.87,384.12,1365.76,320.1,0,0
8,60,2,9,0,842.93,320.1,1451.12,277.42,0,0
8,61,0,10,0,928.29,341.44,1504.47,224.07,0,0
8,62,2,2,0,896.28,352.11,1525.81,266.75,0,0
8,63,1,15,0,938.96,384.12,1568.49,234.74,0,0
8,64,3,17,0,768.24,309.43,1365.76,277.42,0,0
8,65,1,32,1,810.92,405.46,1483.13,256.08,0,0
8,66,3,32,1,949.63,352.11,1557.82,245.41,0,0
8,67,1,13,0,757.57,362.78,1376.43,245.41,0,0
8,68,1,7,0,661.54,416.13,1355.09,266.75,0,0
8,69,3,19,0,917.62,298.76,1461.79,234.74,0,0
8,70,2,30,1,1067,2112.66,3478.42,288.09,0,0
8,71,1,34,1,1045.66,554.84,1888.59,277.42,0,0
8,72,2,15,0,896.28,352.11,1483.13,224.07,0,0
8,73,3,4,0,725.56,565.51,1632.51,330.77,0,0
8,74,0,36,1,1024.32,458.81,1771.22,277.42,0,0
8,75,1,4,0,586.85,352.11,1312.41,362.78,0,0
8,76,2,40,1,885.61,629.53,1973.95,448.14,0,0
8,77,0,6,0,842.93,362.78,1504.47,288.09,0,0
8,78,1,6,0,725.56,298.76,1365.76,330.77,0,0
8,79,2,25,1,960.3,448.14,1760.55,341.44,0,0
8,80,2,1,0,714.89,384.12,1483.13,373.45,0,0
8,81,1,8,0,597.52,330.77,1291.07,352.11,0,0
8,82,2,3,0,736.23,704.22,1728.54,277.42,0,0
8,83,0,5,0,693.55,480.15,1451.12,266.75,0,0
8,84,2,5,0,661.54,309.43,1323.08,341.44,0,0
8,85,3,1,0,608.19,341.44,1227.05,266.75,0,0
8,86,3,14,0,970.97,405.46,1685.86,298.76,0,0
8,87,1,36,1,661.54,416.13,1344.42,256.08,0,0
8,88,2,7,0,565.51,405.46,1269.73,288.09,0,0
8,89,1,28,1,725.56,416.13,1472.46,320.1,0,0
8,90,0,12,0,714.89,362.78,1333.75,245.41,0,0
8,91,3,36,1,725.56,437.47,1195.04,21.34,1,0
8,92,1,39,1,960.3,1109.68,2347.4,266.75,0,0
8,93,1,18,0,736.23,650.87,1685.86,288.09,0,1
8,94,1,5,0,565.51,330.77,1184.37,277.42,0,0
8,95,0,37,1,672.21,298.76,1269.73,288.09,0,0
8,96,3,40,1,778.91,437.47,1419.11,192.06,0,0
8,97,2,37,1,714.89,341.44,1280.4,213.4,0,0
8,98,2,35,1,906.95,629.53,1760.55,213.4,0,0
8,99,3,8,0,746.9,341.44,1301.74,202.73,0,0
8,100,0,25,1,832.26,384.12,1440.45,213.4,0,0
8,101,3,27,1,778.91,362.78,1376.43,224.07,0,0
8,102,1,1,0,672.21,650.87,1589.83,256.08,0,0
8,103,0,35,1,800.25,426.8,1493.8,256.08,0,0
8,104,0,22,1,864.27,405.46,1536.48,256.08,0,0
8,105,2,36,1,661.54,384.12,1323.08,266.75,0,0
8,106,2,28,1,682.88,373.45,1451.12,384.12,0,0
8,107,0,1,0,864.27,1653.85,2710.18,181.39,0,0
8,108,1,24,1,640.2,416.13,1365.76,298.76,0,0
8,109,0,4,0,1034.99,405.46,1664.52,213.4,0,0
8,110,1,27,1,725.56,341.44,1333.75,256.08,0,0
8,111,0,24,1,629.53,384.12,1248.39,224.07,0,0
8,112,2,12,0,778.91,330.77,1333.75,213.4,0,0
8,113,0,14,0,1045.66,373.45,1611.17,181.39,0,1
8,114,3,23,1,586.85,405.46,1269.73,266.75,0,0
8,115,1,31,1,757.57,1984.62,3008.94,256.08,0,0
8,116,1,23,1,917.62,512.16,3393.06,1952.61,0,1
8,117,2,31,1,1002.98,608.19,1973.95,352.11,0,0
8,118,2,26,1,533.5,896.28,1717.87,277.42,0,0
8,119,1,20,0,661.54,394.79,1323.08,256.08,0,0
8,120,2,8,0,832.26,1664.52,2763.53,256.08,0,0
8,121,2,14,0,1024.32,320.1,1653.85,298.76,0,0
8,122,2,34,1,1067,490.82,1867.25,298.76,0,0
8,123,1,17,0,992.31,362.78,1653.85,288.09,0,0
8,124,1,3,0,586.85,426.8,1440.45,416.13,0,0
8,125,3,20,0,565.51,373.45,1216.38,266.75,0,0
8,126,0,30,1,938.96,394.79,1589.83,245.41,0,0
8,127,3,38,1,1002.98,2326.06,3617.13,277.42,0,0
8,128,0,34,1,640.2,405.46,1312.41,256.08,0,0
8,129,1,30,1,682.88,341.44,1269.73,234.74,0,0
8,130,1,22,1,736.23,448.14,1408.44,213.4,0,1
8,131,2,19,0,736.23,533.5,1579.16,298.76,0,0
8,132,2,4,0,853.6,373.45,1504.47,266.75,0,0
8,133,3,5,0,800.25,352.11,1536.48,373.45,0,0
8,134,3,22,1,992.31,885.61,2166.01,277.42,0,0
8,135,1,2,0,970.97,394.79,1664.52,288.09,0,0
8,136,0,31,1,736.23,458.81,1493.8,288.09,0,0
8,137,3,15,0,949.63,394.79,1589.83,234.74,0,0
8,138,2,21,1,736.23,469.48,1515.14,298.76,0,0
8,139,3,30,1,746.9,373.45,1387.1,256.08,0,0
8,140,1,21,1,778.91,320.1,1397.77,288.09,0,0
8,141,1,35,1,768.24,778.91,1824.57,266.75,0,0
8,142,3,39,1,544.17,341.44,1141.69,245.41,0,0
8,143,2,29,1,906.95,480.15,1707.2,309.43,0,0
8,144,0,17,0,842.93,362.78,1451.12,234.74,0,0
8,145,1,37,1,725.56,352.11,1344.42,256.08,0,0
8,146,0,7,0,992.31,320.1,1589.83,266.75,0,0
8,147,3,9,0,938.96,426.8,1632.51,256.08,0,0
8,148,3,2,0,842.93,437.47,1536.48,245.41,0,0
8,149,2,13,0,992.31,437.47,1675.19,234.74,0,0
8,150,0,40,1,1002.98,917.62,2176.68,245.41,0,0
8,151,3,35,1,629.53,746.9,1643.18,256.08,0,0
8,152,2,33,1,768.24,426.8,1483.13,277.42,0,0
8,153,1,9,0,1013.65,405.46,1707.2,277.42,0,0
8,154,2,16,0,736.23,405.46,1429.78,277.42,0,0
8,155,0,39,1,1034.99,405.46,1749.88,298.76,0,0
8,156,0,23,1,768.24,426.8,1451.12,245.41,0,0
8,157,0,33,1,970.97,384.12,1600.5,234.74,0,0
8,158,3,24,1,864.27,426.8,1568.49,266.75,0,0
8,159,2,22,1,693.55,533.5,1483.13,245.41,0,0
8,160,0,13,0,640.2,405.46,1280.4,224.07,0,0
9,1,2,22,1,704.22,672.21,2069.98,682.88,0,0
9,2,1,15,0,960.3,533.5,2101.99,597.52,0,0
9,3,0,19,0,725.56,501.49,1557.82,320.1,0,0
9,4,1,12,0,1045.66,490.82,2059.31,512.16,0,0
9,5,2,2,0,757.57,586.85,1579.16,224.07,0,0
9,6,0,24,1,565.51,864.27,2048.64,608.19,0,0
9,7,2,30,1,693.55,629.53,1515.14,181.39,0,0
9,8,3,15,0,864.27,309.43,1440.45,256.08,0,0
9,9,2,15,0,917.62,810.92,1920.6,181.39,0,0
9,10,1,14,0,693.55,469.48,1589.83,416.13,0,0
9,11,3,6,0,810.92,544.17,1643.18,277.42,0,0
9,12,1,37,1,672.21,437.47,1440.45,320.1,0,0
9,13,2,24,1,629.53,448.14,1312.41,224.07,0,0
9,14,2,8,0,832.26,394.79,1483.13,245.41,0,0
9,15,1,30,1,864.27,373.45,1504.47,256.08,0,0
9,16,3,33,1,725.56,458.81,1419.11,224.07,0,0
9,17,1,28,1,757.57,373.45,1376.43,234.74,1,0
9,18,0,36,1,533.5,437.47,1269.73,288.09,0,0
9,19,0,4,0,565.51,426.8,1280.4,277.42,0,0
9,20,3,39,1,1067,394.79,1707.2,234.74,0,0
9,21,2,9,0,917.62,373.45,1579.16,277.42,0,0
9,22,0,14,0,725.56,384.12,1344.42,224.07,0,0
9,23,1,24,1,821.59,362.78,1493.8,298.76,0,0
9,24,1,21,1,800.25,640.2,1707.2,256.08,0,1
9,25,0,33,1,757.57,362.78,1397.77,266.75,0,0
9,26,3,16,0,597.52,405.46,1269.73,256.08,0,0
9,27,1,10,0,1067,352.11,1664.52,234.74,0,0
9,28,0,18,0,1056.33,298.76,1643.18,277.42,0,0
9,29,2,12,0,1024.32,320.1,1632.51,277.42,0,0
9,30,1,36,1,949.63,650.87,1899.26,288.09,0,0
9,31,3,8,0,565.51,394.79,1237.72,266.75,0,0
9,32,2,3,0,800.25,608.19,1685.86,266.75,0,0
9,33,3,21,1,1067,437.47,1771.22,256.08,0,0
9,34,1,7,0,1067,362.78,1664.52,224.07,0,0
9,35,2,7,0,768.24,341.44,1387.1,266.75,0,0
9,36,1,1,0,1002.98,320.1,1632.51,298.76,0,0
9,37,1,26,1,544.17,352.11,1152.36,245.41,0,1
9,38,0,38,1,917.62,437.47,1643.18,277.42,0,0
9,39,3,23,1,682.88,469.48,1397.77,234.74,0,0
9,40,1,34,1,896.28,437.47,1568.49,224.07,0,0
9,41,0,6,0,640.2,277.42,1173.7,245.41,0,0
9,42,1,16,0,554.84,362.78,1227.05,298.76,0,0
9,43,2,14,0,917.62,373.45,1525.81,224.07,0,0
9,44,2,31,1,885.61,469.48,1685.86,320.1,0,0
9,45,2,11,0,917.62,437.47,1600.5,234.74,0,0
9,46,3,37,1,981.64,522.83,1781.89,266.75,0,0
9,47,3,40,1,1002.98,437.47,1664.52,213.4,0,0
9,48,2,13,0,1045.66,394.79,1664.52,213.4,0,0
9,49,0,20,0,1056.33,330.77,1739.21,341.44,0,0
9,50,2,18,0,874.94,320.1,1419.11,213.4,0,0
9,51,1,25,1,885.61,597.52,1771.22,277.42,0,0
9,52,3,7,0,778.91,362.78,1408.44,256.08,0,0
9,53,3,1,0,597.52,320.1,1195.04,266.75,0,0
9,54,3,5,0,618.86,394.79,1301.74,277.42,0,0
9,55,0,7,0,970.97,298.76,1568.49,288.09,0,0
9,56,2,4,0,576.18,234.74,1120.35,298.76,0,0
9,57,1,17,0,608.19,437.47,1323.08,266.75,0,0
9,58,3,35,1,970.97,437.47,1685.86,266.75,0,0
9,59,1,19,0,672.21,320.1,1312.41,309.43,0,0
